,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,execute_time,seed
0,1001,2.441548815737269,1.860808329634586,1.767819870412228,0.27848971841238024,1.422606598324053,0.04222924814622983,0.8614048050901395,21.33356831766808,39.79675898826249,0.49709758172306434,64.90632724761963,251023153549818709802373791077822092135
1,1002,2.107261209521406,1.5910001467796102,1.4362403148552843,-0.3091107346853017,0.7217520081415072,0.09248024325971743,0.8198739968568558,11.81944737385184,24.52525722592361,1.4269393906947012,64.90632724761963,251023153549818709802373791077822092135
2,1003,2.1109729868650526,1.8800198558027676,1.4588421546615988,-0.5529472051784108,0.43441228086903116,0.08366778365393288,0.9480075872896676,19.695453965395,45.38184454702325,0.8244053493204107,64.90632724761963,251023153549818709802373791077822092135
3,1004,2.9189446096744187,2.4974928479788825,2.1648753426841942,0.40437283996213047,1.4013823119626758,0.015528517911234063,0.8872346812184001,26.36958280604111,56.71164101002133,0.5761929374490997,64.90632724761963,251023153549818709802373791077822092135
4,1005,2.7378974083444643,2.316767340334031,1.9434415259226017,-0.26504240693271863,0.9426979969156615,0.029038100796818674,0.938666423524678,25.49047799224698,59.88019840177337,0.6866567076382788,64.90632724761963,251023153549818709802373791077822092135
5,1006,1.7583373586740154,1.662031439111633,1.5334010969165266,0.3334393502320503,1.1154396782648708,0.08117007567951721,0.733106740924549,11.855561508205657,19.794036291990803,4.571750207207273,64.90632724761963,251023153549818709802373791077822092135
6,1007,2.11655596747387,1.8367419065041746,1.7854217577433276,-0.2910579456167248,1.0917175094494187,0.0557138373827492,0.9785353950054608,32.26676556061806,65.52820268593696,1.380891507364075,64.90632724761963,251023153549818709802373791077822092135
7,1008,2.349361161401952,1.7966182442045282,1.4937434977759496,-0.030484395417025967,1.1354598192997554,0.06330169154020793,0.971438786429619,30.57156654716045,61.038097799275064,1.209942662861307,64.90632724761963,251023153549818709802373791077822092135
8,1009,2.5488589164088182,1.949520231438099,1.8749509884110152,-0.07845470818391465,0.9531023397511408,0.04164064091429753,0.9780238475265666,32.923431823901296,70.93843015057331,1.4093825357626226,64.90632724761963,251023153549818709802373791077822092135
9,1010,2.4101732668273455,2.0504197318816693,2.026804283186713,0.2251898509580732,0.9497242640232781,0.03348614612655006,0.9500127993541551,29.373927188819493,60.70569037226006,0.8214192186281928,64.90632724761963,251023153549818709802373791077822092135
10,1011,2.0797287793546846,1.7533145235323904,1.510327903593687,-0.33048541497703243,0.4020564352236933,0.08297924059051298,0.9902503799936565,31.954446433725707,70.72726436134661,1.8820465386740426,64.90632724761963,251023153549818709802373791077822092135
11,1012,2.271927030485076,1.6947887663763104,1.436858419266954,-0.6762773743554646,0.4282678972327978,0.09017383217465913,0.9229463846339084,16.62864410109786,38.39733374158037,0.5790442912912998,64.90632724761963,251023153549818709802373791077822092135
12,1013,2.3991660898043943,2.292158542067561,2.117070305782305,0.18123183982700608,1.070567436633055,0.025470581689343574,0.9235923759267879,26.84737431747927,57.047429239144776,0.5486291150247992,64.90632724761963,251023153549818709802373791077822092135
13,1014,2.504333762401221,1.9249748346137516,1.6755515518929527,-0.5976406255760587,0.7362949191602279,0.05599184950555941,0.979158786173998,28.80152897442553,66.53239306437257,1.403061228866674,64.90632724761963,251023153549818709802373791077822092135
14,1015,2.511231497198935,2.108876344312289,1.722300205637152,0.14278369182850303,0.9673035682929728,0.043247424855664136,0.9775161023288566,33.78702690768546,72.04747521139672,1.400660276535618,64.90632724761963,251023153549818709802373791077822092135
15,1016,1.9567411925533353,1.5496830412174931,1.5081585156576276,0.19235015698261848,1.0953660638557088,0.08188006312041743,0.9581489687024962,28.249681870437065,49.71890449914713,1.0004305052188538,64.90632724761963,251023153549818709802373791077822092135
16,1017,2.7226247179980563,2.374738872536435,1.9786127651602743,0.10582125734092074,1.4313432757081055,0.022767997722589174,0.7348296025086171,15.969557884850243,34.24297168144649,4.541841831669728,64.90632724761963,251023153549818709802373791077822092135
17,1018,2.843172292979529,2.4915596774265487,2.180016608076743,0.32267986241239344,1.3227241197015562,0.016070497142622864,0.7980971113459756,20.071942861141345,43.747652622262834,2.061975423235878,64.90632724761963,251023153549818709802373791077822092135
18,1019,2.353797749533552,1.8036393026562454,1.4891304870363176,-0.33918587178712545,0.7440077511340211,0.07435110307996026,0.8260897527492294,12.75360858358532,28.000750280361444,1.1151287681007032,64.90632724761963,251023153549818709802373791077822092135
19,1020,1.976355034946432,1.8358752027267098,1.7939844654418546,0.3321244743779159,1.399042464947673,0.05309319539050124,0.7409823928132747,14.667845344509335,25.21195576377816,4.062940753683877,64.90632724761963,251023153549818709802373791077822092135
20,1021,2.0562118031220473,1.9161258719986884,1.708481495060936,-0.4055158007014221,0.7873677549575789,0.06135514061930272,0.984933151460206,31.858400177521787,68.91517850996728,1.578921004016623,64.90632724761963,251023153549818709802373791077822092135
21,1022,2.506156564731786,2.5049668281152178,2.1928623710949298,0.055152951140774675,1.1840277997636022,0.01931350681044714,0.9251076308511954,27.898964597417102,61.91765141346396,0.6440043287232169,64.90632724761963,251023153549818709802373791077822092135
22,1023,2.3799721850492137,2.1449094663523134,1.9670365748962433,0.11036547272777808,1.5153197932299571,0.029427806046556787,0.9581083723367279,33.885265486368894,66.48022002185972,1.0170078003786887,64.90632724761963,251023153549818709802373791077822092135
23,1024,2.751346667598112,2.3788075718168895,2.009908571260194,0.38673705329077546,1.6060942004577643,0.01934965110440017,0.5486696528823338,11.583557263387673,23.48344142850778,19.32426344122536,64.90632724761963,251023153549818709802373791077822092135
24,1025,2.5220253112371007,2.076585226610238,2.0679195691215475,0.2062014302878823,1.2950059293943759,0.028969811705950806,0.8884461538607074,23.782184383272245,47.97293198802227,0.3999639301173856,64.90632724761963,251023153549818709802373791077822092135
25,1026,1.9691222377523105,1.862989693382962,1.6087473080471897,-0.3854661052644017,0.5444102539696722,0.07405343485515439,0.8622567936616599,14.648198653771445,32.110441394906694,0.5170865164366245,64.90632724761963,251023153549818709802373791077822092135
26,1027,2.4339304099212247,2.0901974862279977,1.6720771818529132,0.3410632487513061,1.1847016456468178,0.04233988168888634,0.8860930252648782,21.732198979266798,43.19430561268314,0.31906908469400647,64.90632724761963,251023153549818709802373791077822092135
27,1028,2.775632045402336,2.2121004648054456,1.815482981500749,-0.5683402417961156,0.8509609637285172,0.03777763236205073,0.9776704827080458,30.6366475174028,73.3964916946172,1.4291037103302486,64.90632724761963,251023153549818709802373791077822092135
28,1029,2.223427213031584,1.9962704359507937,1.9004940282331275,-0.42384101303467414,0.8073696488254558,0.045016264985046676,0.7157157707530288,11.784591785040693,26.233274950990342,5.409022697054609,64.90632724761963,251023153549818709802373791077822092135
29,1030,2.687606549579363,2.050554030817045,2.0167951487974545,0.23322235530001256,1.4021258802206318,0.028721059084540267,0.7803755015298675,17.676112764123403,35.37623289528386,2.505170113791375,64.90632724761963,251023153549818709802373791077822092135
30,1031,2.2302049739157233,2.2147380814348256,2.0116554596766827,0.7343422806219133,1.4949717147970176,0.02799251978672216,0.6784978466038047,15.776240993090738,27.38142342616485,7.815344485808789,64.90632724761963,251023153549818709802373791077822092135
31,1032,2.4421323021282246,1.8962370280617387,1.7405974437538718,-0.06341139577869659,0.8033531399512706,0.051569035982636235,0.9147640678058578,20.735798887119994,44.657907975312014,0.3236862363772734,64.90632724761963,251023153549818709802373791077822092135
32,1033,2.548417345893262,2.2273784704805677,1.901236712133012,0.5036419768141824,1.4413710959253296,0.026674526661373713,0.7476736064800684,17.05313850865232,33.05639393300165,3.8750892431022566,64.90632724761963,251023153549818709802373791077822092135
33,1034,2.6248203457188977,2.2587441482788884,1.9488952008818252,0.18941720857252076,1.412099159109382,0.025850422680604224,0.9336525435705163,28.98625544921353,60.03249252186042,0.6539171629681095,64.90632724761963,251023153549818709802373791077822092135
34,1035,2.3376042896446583,2.17966293209925,1.944233222689571,-0.12670225032935378,1.17709552898018,0.03378323859265667,0.9749143522345634,33.82328564064691,71.98769322604606,1.3726489317024577,64.90632724761963,251023153549818709802373791077822092135
35,1036,2.546764121776013,1.9526592263237617,1.5782264201460443,-0.16449221462929198,1.151807704637402,0.05260257638129451,0.9455650304304799,25.169387818046776,53.234746778037575,0.6664299514307008,64.90632724761963,251023153549818709802373791077822092135
36,1037,2.5419474603369587,2.2259610069148708,2.0229212105922403,0.10933354519524019,1.5588574957528996,0.02410626760328883,0.9223647212197591,28.93129770499634,58.255345372546806,0.558372508118731,64.90632724761963,251023153549818709802373791077822092135
37,1038,2.846733742064508,2.2348564018529626,2.116496001179039,0.45114018704128966,1.285634209623129,0.021020560328661043,0.5303799416232565,10.488773752214435,21.58869105868661,21.329221119301586,64.90632724761963,251023153549818709802373791077822092135
38,1039,1.9161705500457455,1.8666536549614978,1.7654651517612538,0.48288679191638817,1.3013567729737965,0.05507822781422782,0.8714317691443425,22.029404760758453,36.9471056526477,0.36946719671780676,64.90632724761963,251023153549818709802373791077822092135
39,1040,2.578922669341959,2.0423827289088132,1.6921857829074904,-0.30465943835201736,1.1842399307244416,0.044243771940643495,0.7598438055930513,13.387089348880666,29.009187788797398,3.2213673045776594,64.90632724761963,251023153549818709802373791077822092135
40,1041,2.483750181438072,2.1301177702929346,2.113349434094313,-0.24492365440554043,1.1126738505170726,0.028427185406209362,0.8029120334847698,17.544538785598327,38.45119970674323,1.774202460909235,64.90632724761963,251023153549818709802373791077822092135
41,1042,2.573043258233514,2.2913748591552006,2.1019524268905974,0.4054689908460807,1.4807937077241227,0.021134116881433355,0.7440755948020732,17.71214811048842,35.21168108479737,4.104610482903908,64.90632724761963,251023153549818709802373791077822092135
42,1043,2.5922856971410573,2.0053018080269425,1.882399329642377,-0.10735187939377133,1.1991003062232135,0.037111461391573876,0.9785418695320404,34.87073924111054,73.71757732281667,1.4547483058620065,64.90632724761963,251023153549818709802373791077822092135
43,1044,2.4097620872428083,1.7672670413857767,1.6207602681921678,-0.3356551804674739,0.9485774124153973,0.06329317741346728,0.8486146593218934,15.250514100633126,32.454260272531236,0.6448012880964527,64.90632724761963,251023153549818709802373791077822092135
44,1045,2.5579231294558884,2.1280257156852285,2.1240900749722904,0.30417453507289727,1.7041220912744495,0.023069977483505793,0.6863818787770606,16.32318634357418,30.820026455403358,7.345976182865187,64.90632724761963,251023153549818709802373791077822092135
45,1046,2.3404365120437554,1.9223073901602175,1.7833009198462024,-0.2833497926662196,0.9076749910121467,0.04975711757137437,0.9958548079585542,43.34640054174264,94.03518092500047,2.026381491191696,64.90632724761963,251023153549818709802373791077822092135
46,1047,2.6644463384035126,2.0329900724835857,1.8813957328340059,-0.16465020105227302,1.038112572401809,0.0373673164918992,0.9654310234915995,29.675164805830313,65.21693425013058,1.1076230960456197,64.90632724761963,251023153549818709802373791077822092135
47,1048,1.9064838886476054,1.8208151852760812,1.7470069719512455,-0.11407369248051236,0.8485710083076575,0.06693536794690136,0.9826172098421291,32.637287700687764,65.18489382820377,1.519241390613758,64.90632724761963,251023153549818709802373791077822092135
48,1049,1.6365081890906583,1.5647190121472714,1.4626555329868896,-0.4435899939592516,0.7080433088365157,0.11194478980691336,0.9282511349915391,17.87553085373299,35.25059591345426,0.943203848202359,64.90632724761963,251023153549818709802373791077822092135
49,1050,2.436490640381105,2.2567606755095113,2.235486805845726,0.1607989342943954,1.348339569456003,0.022225388467191187,0.8278266923140755,21.172422256729348,43.471221847923005,1.2038839086417563,64.90632724761963,251023153549818709802373791077822092135
50,1051,2.1843102600604896,1.855547834103207,1.6154194393552288,-0.33851056057181683,0.5127899059069416,0.06784497192587535,0.9945899155712342,37.425035928691074,83.89029494716469,1.9725147175657596,64.90632724761963,251023153549818709802373791077822092135
51,1052,2.3217197981370656,2.0873058876784985,1.8762063645597982,-0.536430612675145,0.8687157924670585,0.04140467893010395,0.8657793488953961,17.94472319655706,40.80436200108235,0.45661225848680664,64.90632724761963,251023153549818709802373791077822092135
52,1053,2.095821553072694,1.87074319170384,1.5137687247163807,-0.7859854914226114,0.660068022511044,0.07726504233862039,0.8103628725367527,11.7214801698978,26.58692470433241,1.5256277381358694,64.90632724761963,251023153549818709802373791077822092135
