Unnamed: 0,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed
0,1001,2.54911992356898,0.8254418871814999,0.3676368424607306,-3.801882711466283,-1.0814642495402855,0.3827631784840389,1.000043104552113,150.7606560602693,399.49707954244616,21.203599051496862,50.0,0.9765176773071288,278659072549950064229850944001789360519
1,1002,2.54911992356898,0.8254418871814999,0.3676368424607306,-5.76925608390991,-2.015913563542003,0.3834058621060624,1.0000752517086169,150.7606560602693,417.2667801065732,21.38586350773803,49.9,0.9765176773071288,278659072549950064229850944001789360519
2,1003,2.54911992356898,0.8254418871814999,0.3676368424607306,-3.2401958536302566,-2.015913563542003,0.3834158702168738,1.0000358962673637,150.7606560602693,417.1562235437469,21.38496104083844,49.8,0.9765176773071288,278659072549950064229850944001789360519
3,1004,3.536492833226734,1.8128147968392536,0.3676368424607306,-3.2401958536302566,-2.015913563542003,0.3569298331136365,0.9999252841666388,150.7606560602693,443.5505132910228,18.93837185239269,49.7,0.9765176773071288,278659072549950064229850944001789360519
4,1005,5.024227917509606,3.3005498811221257,0.3676368424607306,-3.2401958536302566,-2.015913563542003,0.3565678312361545,1.0000027415040609,150.7606560602693,451.0665319812367,18.95528246020992,49.6,0.9765176773071288,278659072549950064229850944001789360519
5,1006,5.024227917509606,3.3005498811221257,0.3676368424607306,-4.125216407900159,-2.900934117811905,0.3565701603266752,1.0000112398461554,150.7606560602693,451.9848705388623,18.96172207816721,49.5,0.9765176773071288,278659072549950064229850944001789360519
6,1007,3.304437952111265,3.3005498811221257,0.3676368424607306,-4.125216407900159,-2.900934117811905,0.3565774324674304,0.9999819108733744,150.7606560602693,451.79942252627336,18.960302194789875,49.4,0.9765176773071288,278659072549950064229850944001789360519
7,1008,0.92313894354757,0.91925087255843,0.3676368424607306,-4.125216407900159,-2.900934117811905,0.4190134989515254,1.000023630078584,150.7606560602693,386.1723971333061,25.03805817894255,49.3,0.9765176773071288,278659072549950064229850944001789360519
8,1009,0.92313894354757,0.91925087255843,0.3676368424607306,-1.5589498646508804,-0.3346675745626268,0.4030655938954253,0.9999963916990968,150.7606560602693,322.18869419095864,22.847013374207517,49.2,0.9765176773071288,278659072549950064229850944001789360519
9,1010,1.2521890098959492,0.91925087255843,0.3676368424607306,-1.5589498646508804,-0.3346675745626268,0.3785788725274212,1.0000017300986643,150.7606560602693,339.3197681834071,20.385369111469625,49.1,0.9765176773071288,278659072549950064229850944001789360519
10,1011,1.0385049927403138,0.7055668554027945,0.3676368424607306,-1.5589498646508804,-0.3346675745626268,0.4066276742281023,0.999998052683633,150.7606560602693,321.9821767734321,23.23541176706364,49.0,0.9765176773071288,278659072549950064229850944001789360519
11,1012,1.0385049927403138,0.7055668554027945,0.3676368424607306,-1.5589498646508804,-0.3346675745626268,0.4066276742281023,0.9999929147643244,142.27525641773246,303.85975996327784,23.117689281390124,48.9,0.9765176773071288,278659072549950064229850944001789360519
12,1013,1.4575832255643173,1.124645088226798,0.3676368424607306,-1.5589498646508804,-0.3346675745626268,0.3613593094883278,1.0000007567461928,142.27525641773246,334.7310700447926,18.656930329115838,48.8,0.9765176773071288,278659072549950064229850944001789360519
13,1014,1.8749818229695143,1.124645088226798,0.3676368424607306,-1.5589498646508804,-0.3346675745626268,0.3525616433971572,1.0000081355709571,142.27525641773246,346.1275621019512,17.898518229079322,48.7,0.9765176773071288,278659072549950064229850944001789360519
14,1015,1.8749818229695143,1.124645088226798,0.3676368424607306,-1.0623727814779993,0.1619095086102541,0.3057716885859567,0.9999002712625664,142.27525641773246,314.51667659088093,13.663072168635075,48.6,0.9765176773071288,278659072549950064229850944001789360519
15,1016,1.7097796873777766,0.9594429526350604,0.3676368424607306,-1.0623727814779993,0.1619095086102541,0.3153357802363288,0.9998985482139268,142.27525641773246,302.4485221052237,14.352997815024125,48.5,0.9765176773071288,278659072549950064229850944001789360519
16,1017,3.2872254687986384,2.536888734055922,1.9450826238815928,0.5150729999428627,1.7393552900311162,0.0158867095498282,0.9794535204421831,142.27525641773246,298.5582247517504,3.089321653730355,48.4,0.9765176773071288,278659072549950064229850944001789360519
17,1018,3.2872254687986384,2.536888734055922,1.9450826238815928,-0.9285859306969052,0.2956963593913484,0.0273707835051547,0.9981981492671156,142.27525641773246,382.9622521534189,4.049739278303539,48.3,0.9765176773071288,278659072549950064229850944001789360519
18,1019,3.2872254687986384,2.536888734055922,1.9450826238815928,-0.9285859306969052,0.2956963593913484,0.0273707835051547,0.9985937992254744,146.8878241217441,395.3778938739494,4.142284441250252,48.2,0.9765176773071288,278659072549950064229850944001789360519
19,1020,3.2872254687986384,2.536888734055922,1.9450826238815928,-2.104123666492776,-0.8798413764045228,0.0275691324268242,0.9986788610956412,146.8878241217441,426.4526934655722,4.345082435911321,48.1,0.9765176773071288,278659072549950064229850944001789360519
20,1021,3.2872254687986384,2.536888734055922,1.9450826238815928,-1.3647107878716056,-0.8798413764045228,0.0275545851249951,0.9986803530553968,146.8878241217441,421.79681262975737,4.315024738667825,48.0,0.9765176773071288,278659072549950064229850944001789360519
21,1022,4.932686244867422,4.1823495101247055,1.9450826238815928,-1.3647107878716056,-0.8798413764045228,0.0258672709005743,0.998608452144924,146.8878241217441,437.7254423005654,4.428285499763124,47.9,0.9765176773071288,278659072549950064229850944001789360519
22,1023,6.734370148443228,5.984033413700511,3.7467665274573982,0.4369731157042,0.9218425271712828,8.848631050167889e-05,0.8826012200091032,146.8878241217441,434.8301784262199,3.2515127236415786,47.8,0.9765176773071288,278659072549950064229850944001789360519
23,1024,6.941285544180295,6.190948809437579,3.7467665274573982,0.4369731157042,0.9218425271712828,8.848608748346849e-05,0.882606253775186,146.8878241217441,436.0117277685599,3.2591506994297883,47.7,0.9765176773071288,278659072549950064229850944001789360519
24,1025,6.941285544180295,6.190948809437579,3.7467665274573982,0.4369731157042,0.9218425271712828,8.848608748346849e-05,0.8867940250534007,148.17861625272118,439.8428843490379,3.264250852790654,47.6,0.9765176773071288,278659072549950064229850944001789360519
25,1026,6.941285544180295,6.190948809437579,3.7467665274573982,-0.8207089221795525,0.9218425271712828,8.955350096093296e-05,0.8892578414781347,148.17861625272118,443.1833846000621,3.2768095932254413,47.5,0.9765176773071288,278659072549950064229850944001789360519
