,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed
0,1001,4.375437756844555,1.131625620714057,-0.3572154933543319,-5.544864529586402,-1.824539268883888,0.6397106846513221,0.9994102697444648,50.13325794028007,142.2269862137904,56.05276477736284,100.0,1.7288007736206055,38074048935529243096846552582915742616
1,1002,5.355290503850183,2.111478367719685,-0.3572154933543319,-5.544864529586402,-1.824539268883888,0.6391863607571764,0.999425468198179,50.13325794028007,147.93538970135188,55.99497894542809,99.8,1.7288007736206055,38074048935529243096846552582915742616
2,1003,4.02034187220775,2.111478367719685,-0.3572154933543319,-5.544864529586402,-1.824539268883888,0.6391859848693883,0.9993811361381022,50.13325794028007,147.93191441060281,55.99352952682593,99.6,1.7288007736206055,38074048935529243096846552582915742616
3,1004,4.02034187220775,2.111478367719685,-0.3572154933543319,-5.544864529586402,-1.824539268883888,0.6391859848693883,0.9980552762928364,38.612317954022004,113.93681313803663,55.73264373681957,99.4,1.7288007736206055,38074048935529243096846552582915742616
4,1005,4.02034187220775,2.111478367719685,-0.3572154933543319,-5.056020735079821,-1.3356954743773068,0.6356976874012732,0.9979246583884979,38.612317954022004,112.55589323564114,55.087982795645296,99.2,1.7288007736206055,38074048935529243096846552582915742616
5,1006,6.722814918697973,4.8139514142099085,2.345257553135892,-2.3535476885895976,1.366777572112917,0.00862201817011486,0.5511952325305335,38.612317954022004,112.55942534309985,19.74865505233776,99.0,1.7288007736206055,38074048935529243096846552582915742616
6,1007,6.722814918697973,4.8139514142099085,2.345257553135892,-2.3535476885895976,1.366777572112917,0.00862201817011486,0.7179525108505656,53.76630497695769,156.7350390732929,6.389404075703341,98.8,1.7288007736206055,38074048935529243096846552582915742616
7,1008,8.039204213438099,6.130340708950035,2.345257553135892,-2.3535476885895976,1.366777572112917,0.008621503393110054,0.7179396567416508,53.76630497695769,160.3690627022651,6.413706812678196,98.6,1.7288007736206055,38074048935529243096846552582915742616
8,1009,9.861945232609486,6.130340708950035,2.345257553135892,-2.3535476885895976,1.366777572112917,0.008621503376376675,0.7179396561769991,53.76630497695769,160.36906444181815,6.413706855869825,98.4,1.7288007736206055,38074048935529243096846552582915742616
9,1010,9.861945232609486,6.130340708950035,2.345257553135892,-4.785214944658001,-1.0648896839554869,0.009506969741063296,0.7415856570154549,53.76630497695769,161.28132404389382,5.167415134992735,98.2,1.7288007736206055,38074048935529243096846552582915742616
10,1011,8.855525691254186,5.123921167594736,1.3388380117805934,-5.791634486013299,-2.0713092253107854,0.09031170445224417,0.950990628034146,53.76630497695769,161.2812713678524,1.6975595341870622,98.0,1.7288007736206055,38074048935529243096846552582915742616
11,1012,8.855525691254186,5.123921167594736,1.3388380117805934,-2.463758326999036,-2.0713092253107854,0.09031036498234382,0.9509886310149794,53.76630497695769,161.26467488827836,1.6974038292841542,97.8,1.7288007736206055,38074048935529243096846552582915742616
12,1013,8.855525691254186,5.123921167594736,1.3388380117805934,-4.7514950253289845,-2.0713092253107854,0.09031170445205967,0.9509906280339464,53.76630497695769,161.28127115508659,1.6975595328013728,97.6,1.7288007736206055,38074048935529243096846552582915742616
13,1014,8.855525691254186,5.123921167594736,1.3388380117805934,-1.772554248483572,0.9076315515346272,0.07243421184774897,0.9174808143748975,53.76630497695769,159.40868261664318,1.1588062045405878,97.39999999999999,1.7288007736206055,38074048935529243096846552582915742616
14,1015,10.218511268431822,6.486906744772371,2.701823588958228,-0.4095686713059372,2.270617128712262,0.0021121265611706787,0.49463842703466177,53.76630497695769,126.31359139293161,26.50242408081215,97.2,1.7288007736206055,38074048935529243096846552582915742616
15,1016,8.73440153709296,5.0027970134335105,2.701823588958228,-0.4095686713059372,2.270617128712262,0.0021122171369342352,0.49465952690887693,53.76630497695769,151.96620426523336,26.66620003552515,97.0,1.7288007736206055,38074048935529243096846552582915742616
