,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,execute_time,seed
0,1001,6.458273483126248,5.72740150602745,2.6748448227518216,0.011182359598238545,1.994903126221828,0.002819132561067227,0.14132202392751025,18.014964813970643,52.846028060874346,89.41308355658538,2.2633628845214844,200106563307183197005599510284142902281
1,1002,3.1351897570244125,0.03383023092453841,-0.29363786210679454,-4.505278186354245,-2.6158816985756914,0.6610570920990293,0.9950148269994902,29.334046802010132,73.51816768719816,59.42646775413971,2.2633628845214844,200106563307183197005599510284142902281
2,1003,5.148439863889132,3.8025952509867498,1.9137188713341033,-4.797169962864304,-1.1647484026705608,0.027828565122933774,0.5837315129969802,27.09919670527411,80.94324246339512,16.019767578853447,2.2633628845214844,200106563307183197005599510284142902281
3,1004,5.149607419298073,1.62851027087271,-0.004308009053250572,-5.4664992907273575,-3.496458766689975,0.5018709350825517,0.9999748162032479,90.4044827417567,266.42345755277876,34.74438969254113,2.2633628845214844,200106563307183197005599510284142902281
4,1005,8.836181260509555,6.5562249938162225,3.1188374454991763,-2.8122794955171067,0.03471438499699442,0.0009078283302863512,0.4017326161709862,49.42049340642765,148.20586043161907,39.60364432147815,2.2633628845214844,200106563307183197005599510284142902281
5,1006,8.865740596458043,6.361157641955417,3.82231033810487,0.18179963660544862,1.5012868045338372,6.574175535590255e-05,0.07871058176793333,34.86671391620811,103.82451755658754,105.03407743125719,2.2633628845214844,200106563307183197005599510284142902281
6,1007,0.9895873007594611,0.3400996615754406,-0.173444282967413,-3.3091471389661193,-0.3707226311800098,0.5479161055118221,0.887877161200012,8.681138894006985,18.164630646946506,38.35724392432943,2.2633628845214844,200106563307183197005599510284142902281
7,1008,5.874847643415842,4.325092024770747,0.5133603823483204,-1.2065009532358129,0.02839228616831746,0.2730202373414946,0.959439442404262,36.095892320629886,106.98404651356842,8.90572512986951,2.2633628845214844,200106563307183197005599510284142902281
8,1009,3.1874470452511483,1.5830300293581407,0.6919490707585645,-6.368198661045886,-3.2495851033613725,0.2483978424198312,0.9992378361828254,92.21163025547803,271.173945024514,9.344826734867594,2.2633628845214844,200106563307183197005599510284142902281
9,1010,4.1959309209625,2.554919676995328,2.105568618907763,-1.352661110309918,-0.7509090740797784,0.019494681139411458,0.7213787790506626,42.89210054076013,123.09134263534172,5.860183114001537,2.2633628845214844,200106563307183197005599510284142902281
