,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,execute_time,seed
0,10001,5.404909011814963,1.5086403586947172,-0.9605034546822488,-8.139089251794596,-4.513136068644293,0.8315408386428651,1.0000102799636263,49.90978793965046,146.4409402372758,96.64710487838545,2.984395742416382,167273471152811958916206903979391476271
1,10002,2.9634482360788,1.7154054581620306,-0.8443850544294849,-5.572913275542365,-2.9527930344444706,0.8007336635080057,0.9999456400150978,126.79852237264404,374.4759383557827,90.8478025117787,2.984395742416382,167273471152811958916206903979391476271
2,10003,5.967970660218395,2.5845141660684905,-0.74214149051293,-1.9702212590050916,-1.111962762431851,0.7413585864770561,1.0000003682042096,90.9509418286862,266.18118064380167,76.94802973066284,2.984395742416382,167273471152811958916206903979391476271
3,10004,8.538990917886313,5.782327791995384,2.5628601619565003,-3.6336423635950865,0.02753585156108862,0.005190375540559143,0.9518403098069613,107.15641827627519,321.0362776323656,2.806412819324252,2.984395742416382,167273471152811958916206903979391476271
4,10005,8.696217665766195,8.585186384845255,4.8199603576657974,1.1939393495412398,3.6844819290239736,5.364655019605696e-07,0.41175374060104264,134.66028498054357,401.88304466949086,39.73924682891749,2.984395742416382,167273471152811958916206903979391476271
5,10006,5.2089193326025205,1.4766338799999918,0.08121751710154324,-5.036871380190946,-3.2915017375484394,0.468255658329059,0.9999657552674531,136.49662525438208,399.8639396824825,31.100972410662763,2.984395742416382,167273471152811958916206903979391476271
6,10007,8.175927853880864,4.358461257875781,2.598065660055527,-1.1998403045957908,-0.9179122542059237,0.0046864737168252025,0.7276754768410036,61.599883335158985,183.60281603895612,6.085165116036357,2.984395742416382,167273471152811958916206903979391476271
7,10008,5.6149327283157175,4.3869069084378465,4.069398832705317,0.856031888818058,2.065281403137556,2.6894481776746658e-05,0.7388154184740965,133.98966409301454,356.0820491860455,6.699810917559615,2.984395742416382,167273471152811958916206903979391476271
8,10009,2.8497475184911027,2.087872932215943,1.4868132307056579,-3.8908657173814465,-0.005897806972213093,0.07255239945753457,0.9997223103979626,146.25429643667886,392.75863745720267,4.159256644533985,2.984395742416382,167273471152811958916206903979391476271
9,10010,3.86028006481804,2.4513390277825726,0.22766112280763573,-4.011534484159908,-2.7810249421397426,0.4099461534280496,0.999915050708789,107.05230333362546,320.0871723397547,23.587117586190693,2.984395742416382,167273471152811958916206903979391476271
10,10011,8.763515060526267,8.287169899920757,4.387105740002654,1.7192381718439402,3.4959073078405516,3.575958031342385e-06,0.5464666761044413,137.30912584291076,408.1750681240574,22.299708508341165,2.984395742416382,167273471152811958916206903979391476271
11,10012,4.535354832336872,2.4235436814962172,-0.2752542002947991,-1.4984795700024172,-0.9512615746252611,0.5866295642279836,0.9997804088022346,80.1216112382371,230.648640834813,47.421557217845105,2.984395742416382,167273471152811958916206903979391476271
