,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,execute_time,seed
0,1001,2.547135894887427,1.9667610769824193,1.564721553339506,0.1843979402794742,0.9193827532572012,0.05526899934408639,0.8686768053134732,53.047568831874365,110.77734036613003,0.8741588298856428,2.339061737060547,128270586148375289243778161756162657418
1,1002,2.9165395466431496,2.3613552160014226,1.9534797787927671,-0.22151826854276346,0.9422422667564332,0.027219073253086062,0.9627919892734851,88.65378863323225,210.84294341981223,2.055568239282159,2.339061737060547,128270586148375289243778161756162657418
2,1003,2.3714577757074737,2.0133348977357093,1.6502181927853978,-0.04499822911485141,1.201465648712006,0.04778998427887234,0.8526674566133292,53.411478711243426,109.9083747630231,1.0591039262563056,2.339061737060547,128270586148375289243778161756162657418
3,1004,2.65293558194533,2.088718603209654,1.8065850458935326,-0.2709011101871499,0.7080205120242076,0.041708297604013726,0.7520423275630079,37.69109439950874,87.79716335503372,3.9547117392006728,2.339061737060547,128270586148375289243778161756162657418
4,1005,2.492259650962733,2.2381828215004127,2.0501085335180997,0.4870290071865315,1.450442210687774,0.023840037961892498,0.9893707509539493,152.61534838509908,294.7085392257171,3.248540262193565,2.339061737060547,128270586148375289243778161756162657418
5,1006,1.814285738810345,1.5892408736113222,1.5175529136321235,-0.6902291115536627,0.47925527908179477,0.1007572066839486,0.9656168821414143,66.50892941831923,143.99164787802434,1.9949403925361442,2.339061737060547,128270586148375289243778161756162657418
6,1007,2.7839048445806833,2.221516140007646,1.8257322442100494,-0.2631010475874134,1.1555349606313263,0.03379351935059825,0.99641350529304,143.27880771385085,324.03022986728644,3.5754466954449953,2.339061737060547,128270586148375289243778161756162657418
7,1008,2.485953828516642,2.084617498260678,1.9594693102216412,-0.06319514453411346,0.9552217947385295,0.03461579030725185,0.5077930228916574,23.13807812731066,50.52838643641603,24.07648294638311,2.339061737060547,128270586148375289243778161756162657418
8,1009,2.5907441952388606,1.9850410014047557,1.5984784338077123,-0.46351048678933204,0.755766312453434,0.05855242608770107,0.9391187036006384,63.44299619194717,146.7812767897667,1.1993678532632108,2.339061737060547,128270586148375289243778161756162657418
9,1010,2.975434652477937,2.385696157948813,2.1810474910609416,0.3797747502054387,1.431572020143174,0.016254774134080108,0.934836271077095,95.22231829522183,201.89954343347662,1.6723728277110288,2.339061737060547,128270586148375289243778161756162657418
