index,loop_n,restart,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature
1,1,0,2.65923,1.88293,1.84489,-2.23596,1.12976,0.0443738,0.516676,21.2905,47.7346,792.775,100
2,1,0,2.13029,1.99639,1.84489,3.13269e-16,1.67202,0.0385958,0.874641,72.9682,132.672,325.912,100
3,1,0,2.13029,1.9596,1.84489,3.13269e-16,0.436486,0.0506175,0.658721,29.6204,63.9853,24354,100
4,1,0,2.96204,1.88293,1.84489,-1.00887,1.12976,0.0434028,0.477281,19.0771,42.8076,848.575,100
5,1,0,2.86968,1.88293,1.84489,-0.245914,1.12976,0.0430074,0.590746,26.5947,57.3276,688.189,100
6,1,0,3.02815,1.88293,1.84489,-0.580584,1.12976,0.0431546,0.848284,52.3156,115.915,349.784,100
7,1,0,2.63378,1.88293,1.84489,-0.464555,1.12976,0.0442278,0.989968,115.712,250.247,250.247,100
8,1,0,2.13029,1.88293,-2.12552,3.13269e-16,1.12976,0.124221,0.982838,103.629,203.667,24194.5,100
9,1,0,2.51936,1.88293,1.84489,1.01032,1.12976,0.0328809,0.634373,42.9226,71.2916,634.903,100
10,1,0,2.10972,1.88293,1.84489,-3.11524,1.12976,0.0520547,0.977606,95.6882,206.78,23975.1,100
11,1,0,2.02248,1.88293,1.84489,0.378457,1.12976,0.0511699,0.442526,17.965,32.3916,24657.3,100
12,1,0,2.13029,1.96906,1.84489,3.13269e-16,1.64526,0.0398781,0.922117,86.2058,156.813,156.813,100
13,1,0,2.13029,1.88293,1.19921,3.13269e-16,1.12976,0.0800777,0.9681,87.6915,172.345,24027.1,100
14,1,0,2.13029,1.91752,1.84489,3.13269e-16,0.289011,0.0521892,0.984572,103.64,225.17,23993.9,100
15,1,0,2.13029,1.88293,-0.0486955,3.13269e-16,1.12976,0.122445,0.798996,37.428,73.5592,24368.7,100
16,1,0,2.13029,1.88293,-1.32634,3.13269e-16,1.12976,0.124219,0.935135,67.9383,133.523,24124.3,100
17,1,0,3.02587,1.88293,1.84489,-0.756261,1.12976,0.0432499,0.842474,51.2381,114.352,357.177,100
18,1,0,2.13029,1.88293,-0.637405,3.13269e-16,1.12976,0.124115,0.993721,130.997,257.456,24247.9,100
19,1,0,2.44024,1.88293,1.84489,-2.55258,1.12976,0.0460439,0.989055,112.014,248.316,248.316,100
20,1,0,3.90578,1.88293,1.84489,-2.8095,1.12976,0.0430598,0.979198,98.0553,224.668,224.668,99.901
21,1,0,3.25434,1.88293,1.84489,-3.51288,1.12976,0.0431544,0.994228,126.23,287.792,287.792,99.8021
22,1,0,3.90578,2.52349,1.84489,-2.8095,1.37008,0.0259913,0.981048,110.989,269.719,269.719,99.8021
23,1,0,3.90578,1.88293,0.704861,-2.8095,1.12976,0.107592,0.997895,143.419,328.609,24268.2,99.8021
24,1,0,3.90578,1.88293,1.35821,-2.8095,1.12976,0.0675812,0.976592,89.326,204.668,24020.9,99.8021
25,1,0,3.90578,1.88293,0.108482,-2.8095,1.12976,0.125502,0.964368,77.4556,177.469,24172.2,99.8021
26,1,0,3.90578,3.64286,1.84489,-2.8095,-0.126681,0.0325151,0.88258,55.2092,162.057,343.06,99.8021
27,1,0,3.79691,3.64286,1.84489,-2.78799,-0.126681,0.0325236,0.970998,83.9784,246.331,246.331,99.7033
28,1,0,3.79691,3.28644,1.84489,-2.78799,0.461389,0.0320972,0.99759,131.749,373.406,373.406,99.6046
29,1,0,3.99732,3.64286,1.84489,-2.80267,-0.126681,0.0325107,0.863929,51.9878,152.669,362.421,99.6046
30,1,0,3.79691,3.64286,1.35178,-2.78799,-0.126681,0.0877376,0.99434,90.9105,266.665,24145,99.6046
31,1,0,3.79691,3.64286,0.718046,-2.78799,-0.126681,0.22751,0.998231,83.5309,245.018,24554.3,99.6046
32,1,0,3.83579,3.64286,1.84489,-2.99681,-0.126681,0.0325201,0.983994,95.5126,280.243,280.243,99.6046
33,1,0,3.97006,3.64286,1.84489,-1.98732,-0.126681,0.0325106,0.992561,109.965,322.804,322.804,99.6046
34,1,0,3.81759,3.64286,1.84489,-3.20897,-0.126681,0.0325216,0.999309,152.666,447.88,447.88,99.506
35,1,0,3.97006,2.85763,1.84489,-1.98732,-0.172422,0.0327657,0.860589,51.3868,147.321,362.223,99.506
36,1,0,3.96581,3.64286,1.84489,-2.65082,-0.126681,0.032512,0.998353,137.356,403.304,403.304,99.506
37,1,0,3.97006,3.94318,1.84489,-1.98732,3.31892,0.000460214,0.25318,63.2162,137.544,1288.76,99.506
38,1,0,3.97006,3.64286,1.96885,-1.98732,-0.126681,0.0244869,0.98804,107.238,314.797,314.797,99.506
39,1,0,3.97006,3.64286,2.46077,-1.98732,-0.126681,0.00696582,0.939789,96.6366,283.678,283.678,99.4076
40,1,0,3.97006,3.64286,1.87841,-1.98732,-0.126681,0.0301526,0.958672,78.386,230.103,230.103,99.3092
41,1,0,3.96193,3.64286,1.87841,-3.52502,-0.126681,0.030154,0.76804,40.9104,120.121,477.686,99.2109
42,1,0,3.97006,3.6555,1.87841,-1.98732,0.916243,0.0280748,0.966615,86.5489,243.89,243.89,99.2109
43,1,0,3.78695,3.6555,1.87841,-3.32734,0.916243,0.0280884,0.971789,90.0932,253.242,253.242,99.1126
44,1,0,3.72484,3.6555,1.87841,-3.38318,0.916243,0.0280961,0.942277,74.8048,210.025,210.025,99.0145
45,1,0,3.72484,3.34684,1.87841,-3.38318,1.05725,0.0270158,0.85675,55.7694,152.278,373.097,98.9165
46,1,0,3.72484,3.34684,0.0430503,-3.38318,1.05725,0.141054,0.861384,41.3789,112.985,24369.4,98.8186
47,1,0,3.72484,3.34684,1.68081,-3.38318,1.05725,0.0391813,0.877397,54.6227,149.147,338.139,98.8186
48,1,0,3.72484,3.60319,1.68081,-3.38318,-0.915997,0.046423,0.850089,44.31,131.694,362.781,98.7208
49,1,0,3.72484,3.60319,3.48964,-3.38318,-0.915997,0.000436717,0.485943,70.1164,208.393,1000.81,98.6231
50,1,0,3.72484,3.60319,-1.32068,-3.38318,-0.915997,0.800813,0.999966,84.5841,251.392,26328.1,98.6231
51,1,0,3.72484,3.60319,-0.589623,-3.38318,-0.915997,0.688047,0.999877,70.3595,209.115,25938.2,98.6231
52,1,0,3.72484,3.60319,-1.30842,-3.38318,-0.915997,0.800003,0.998315,36.7267,109.155,26183.4,98.6231
53,1,0,3.95884,3.60319,1.68081,-1.72247,-0.915997,0.046397,0.822398,40.7334,120.915,394.686,98.6231
54,1,0,3.86303,3.60319,1.68081,-2.34975,-0.915997,0.0464114,0.922555,57.7811,171.775,171.775,98.5255
55,1,0,3.86303,2.40181,1.68081,-2.34975,-0.797694,0.0479561,0.860421,45.542,131.513,346.673,98.4279
56,1,0,3.90028,3.60319,1.68081,-3.35805,-0.915997,0.0464099,0.670813,27.0409,80.4159,587.855,98.4279
57,1,0,3.86303,2.23852,1.68081,-2.34975,0.820477,0.0457508,0.829517,43.6603,109.965,372.763,98.4279
58,1,0,3.86303,3.60319,-2.27654,-2.34975,-0.915997,0.819042,0.999577,53.2403,158.276,26291.2,98.4279
59,1,0,3.61238,3.60319,1.68081,-1.99051,-0.915997,0.0464361,0.995348,109.983,326.395,326.395,98.4279
60,1,0,3.86303,3.60319,0.0260617,-2.34975,-0.915997,0.483614,0.999678,73.1305,217.407,25316.2,98.4279
61,1,0,3.86303,3.30844,1.68081,-2.34975,2.41644,0.00641299,0.581666,61.9897,143.382,788.24,98.4279
62,1,0,3.86303,3.1341,1.68081,-2.34975,-2.01755,0.0464401,0.980141,83.8054,250.15,250.15,98.4279
63,1,0,3.86303,3.08163,1.68081,-2.34975,2.19754,0.0103308,0.907158,111.633,258.938,258.938,98.3305
64,1,0,3.08613,3.08163,1.68081,-2.94984,2.19754,0.0108267,0.904299,110.339,246.804,246.804,98.2332
65,1,0,3.08613,3.08163,1.66096,-2.94984,2.19754,0.0109656,0.906399,111.118,248.547,248.547,98.1359
66,1,0,3.08613,3.08163,2.32417,-2.94984,2.19754,0.00575481,0.958466,139.665,312.401,312.401,98.0388
67,1,0,3.8971,3.08163,2.32417,-0.525376,2.19754,0.00509132,0.969891,150.339,347.497,347.497,97.9417
68,1,0,3.8971,3.44088,2.32417,-0.525376,-0.122203,0.0100502,0.996164,150.663,430.47,430.47,97.8448
69,1,0,3.15015,3.08163,2.32417,-3.79562,2.19754,0.00560663,0.967372,147.522,331.6,331.6,97.8448
70,1,0,3.15015,3.08163,1.18047,-3.79562,2.19754,0.0132863,0.95641,137.273,308.564,308.564,97.7479
71,1,0,3.75289,3.08163,1.18047,-3.91152,2.19754,0.0129729,0.898726,108.476,250.938,407.051,97.6512
72,1,0,3.75289,3.08163,1.1603,-3.91152,2.19754,0.0130362,0.730757,71.1987,164.705,579.741,97.5545
73,1,0,3.75289,3.08163,-0.964304,-3.91152,2.19754,0.0140081,0.806985,84.5026,195.481,493.012,97.5545
74,1,0,3.75289,3.08163,-3.90684,-3.91152,2.19754,0.0140081,0.841892,92.1374,213.142,456.865,97.5545
75,1,0,3.75289,3.08163,-0.282611,-3.91152,2.19754,0.0140074,0.812339,85.5932,198.004,487.282,97.458
76,1,0,3.75289,2.26432,-0.282611,-3.91152,0.874432,0.188365,0.924963,48.1829,120.88,24309.4,97.3615
77,1,0,3.75289,3.08163,1.15051,-3.91152,2.19754,0.0130658,0.477088,41.2442,95.4106,901.476,97.3615
78,1,0,3.74418,3.08163,-0.282611,-3.4363,2.19754,0.0140082,0.63829,58.5775,135.475,693.049,97.3615
79,1,0,3.74418,0.496387,-0.282611,-3.4363,-0.688213,0.589944,0.999731,72.2281,176.663,25603.3,97.2651
80,1,0,3.86303,2.92422,1.68081,-2.34975,-0.691009,0.0465136,0.958429,69.8922,204.576,204.576,97.2651
81,1,0,3.86303,3.60319,2.24304,-2.34975,-0.915997,0.0124821,0.172322,10.0991,30.0232,1305.88,97.2651
82,1,0,3.86303,3.09851,1.68081,-2.34975,-1.8781,0.0464475,0.613882,23.2844,69.4464,664.644,97.2651
83,1,0,3.86303,3.62282,1.68081,-2.34975,0.294918,0.0458491,0.970804,77.2063,223.535,223.535,97.2651
84,1,0,3.80681,3.62282,1.68081,0.24766,0.294918,0.0403036,0.6082,26.3003,71.3899,675.346,97.1688
85,1,0,3.76476,3.62282,1.68081,-1.26674,0.294918,0.0458033,0.995883,113.264,326.998,326.998,97.1688
86,1,0,3.65919,3.62282,1.68081,-2.20783,0.294918,0.0458683,0.995252,110.523,319.247,319.247,97.1688
87,1,0,3.98879,3.62282,1.68081,-3.15061,0.294918,0.0458439,0.779652,36.3565,105.364,445.028,97.1688
88,1,0,3.86303,3.54514,1.68081,-2.34975,-0.499379,0.0464043,0.982546,86.2016,254.536,254.536,97.1688
89,1,0,3.92018,3.54514,1.68081,-1.85463,-0.499379,0.0463964,0.988908,94.4877,278.874,278.874,97.0727
90,1,0,3.92018,3.68026,1.68081,-1.85463,0.439365,0.0453884,0.987078,93.0855,268.605,268.605,96.9766
91,1,0,3.92018,3.68026,0.163582,-1.85463,0.439365,0.280121,0.849241,20.391,58.8397,24762.7,96.8806
92,1,0,3.92018,3.68026,3.12077,-1.85463,0.439365,0.000987508,0.912016,119.789,345.659,345.659,96.8806
93,1,0,3.87216,3.68026,1.68081,-3.33566,0.439365,0.0453935,0.977425,82.6294,238.372,238.372,96.8806
94,1,0,3.87216,3.68026,3.15226,-3.33566,0.439365,0.000906438,0.844805,103.807,299.465,538.697,96.7847
95,1,0,3.87216,3.68026,-0.784212,-3.33566,0.439365,0.32821,0.998549,105.102,303.2,24922.9,96.7847
96,1,0,3.87216,3.3665,1.68081,-3.33566,0.863284,0.0421089,0.949903,71.0218,197.389,197.389,96.7847
97,1,0,3.55577,3.3665,1.68081,-0.673941,0.863284,0.0418718,0.934648,65.9197,181.003,181.003,96.6889
98,1,0,3.40728,3.3665,1.68081,-0.743375,0.863284,0.0419826,0.954253,73.3481,200.823,200.823,96.5932
99,1,0,3.40728,3.3665,-2.24881,-0.743375,0.863284,0.191891,0.980026,77.7587,212.9,24412.3,96.4976
100,1,0,3.40728,1.81487,1.68081,-0.743375,-0.368171,0.060939,0.874665,46.3706,120.186,24109.1,96.4976
101,1,0,3.40728,1.77321,1.68081,-0.743375,1.14303,0.0545452,0.960918,81.4179,179.231,23955.2,96.4976
102,1,0,3.39705,3.3665,1.68081,0.799824,0.863284,0.0306278,0.814818,60.7332,145.698,431.155,96.4976
103,1,0,3.40728,1.84881,1.68081,-0.743375,1.27896,0.0478618,0.943291,77.5418,169.172,169.172,96.4976
104,1,0,3.40728,3.08765,1.68081,-0.743375,-0.645756,0.0460731,0.996158,115.338,328.899,328.899,96.402
105,1,0,3.40728,3.39198,1.68081,-0.743375,0.744226,0.0432481,0.970687,80.8364,223.356,223.356,96.402
106,1,0,3.40728,3.39198,2.83441,-0.743375,0.744226,0.0026811,0.8394,87.4413,241.606,489.171,96.3066
107,1,0,3.40728,3.23104,1.68081,-0.743375,0.844888,0.0422106,0.98846,101.311,275.433,275.433,96.3066
108,1,0,3.40728,3.39198,0.569635,-0.743375,0.744226,0.172815,0.999395,147.305,407.013,24547.6,96.3066
109,1,0,3.40728,3.39198,-0.652384,-0.743375,0.744226,0.224289,0.996219,107.654,297.454,24596.8,96.3066
110,1,0,3.88726,3.39198,1.68081,-0.639023,0.744226,0.0430444,0.876274,51.0026,141.924,332.647,96.3066
111,1,0,3.39529,3.39198,1.68081,0.579621,0.744226,0.0348088,0.578304,27.9117,69.894,719.935,96.3066
112,1,0,3.48514,3.39198,1.68081,-1.75193,0.744226,0.0434715,0.983771,91.8841,256.095,256.095,96.2113
113,1,0,3.65058,3.39198,1.68081,-1.71385,0.744226,0.0434338,0.99353,109.649,306.616,306.616,96.116
114,1,0,3.53887,3.39198,1.68081,0.313626,0.744226,0.0382321,0.950769,83.6561,218.497,218.497,96.0209
115,1,0,3.5972,3.39198,1.68081,0.510764,0.744226,0.0357538,0.853869,58.6699,149.749,375.009,95.9259
116,1,0,3.72263,3.39198,1.68081,-0.590355,0.744226,0.042989,0.889139,53.4768,148.331,319.222,95.8309
117,1,0,3.72263,3.39198,3.06222,-0.590355,0.744226,0.00136177,0.791413,89.311,247.726,569.261,95.736
118,1,0,3.80953,3.39198,1.68081,-3.08197,0.744226,0.0434198,0.821989,42.5941,119.406,393.808,95.736
119,1,0,3.52238,3.39198,1.68081,0.264045,0.744226,0.038759,0.567509,24.2791,63.7247,730.407,95.6413
120,1,0,3.41462,3.39198,1.68081,-0.555482,0.744226,0.043006,0.886515,53.0352,145.947,320.883,95.6413
121,1,0,3.41462,3.39198,3.36225,-0.555482,0.744226,0.000910258,0.412622,57.0111,156.888,1062.33,95.5466
122,1,0,3.41462,3.39198,-2.34792,-0.555482,0.744226,0.222454,0.977759,71.1387,195.766,24489.4,95.5466
123,1,0,3.41462,2.79667,1.68081,-0.555482,-0.0447238,0.0458023,0.97464,81.0826,222.862,222.862,95.5466
124,1,0,3.41462,2.96029,1.68081,-0.555482,1.26557,0.034816,0.981764,105.807,269.723,269.723,95.452
125,1,0,3.41462,2.96029,0.16966,-0.555482,1.26557,0.0993519,0.997368,149.702,381.62,24295.8,95.3575
126,1,0,3.21553,2.96029,1.68081,0.798927,1.26557,0.0273365,0.927729,98.7499,219.803,219.803,95.3575
127,1,0,3.02535,2.96029,1.68081,0.328137,1.26557,0.0324398,0.950959,91.7065,216.98,216.98,95.2632
128,1,0,3.46788,2.96029,1.68081,-0.678365,1.26557,0.0348695,0.987467,114.338,292.641,292.641,95.1689
129,1,0,3.40728,3.19079,1.68081,-0.743375,1.70726,0.0229472,0.885387,77.4295,192.29,368.964,95.1689
130,1,0,3.40728,1.84881,-0.66202,-0.743375,1.27896,0.100023,0.944383,74.4883,162.51,24078.7,95.1689
131,1,0,3.40728,2.41126,1.68081,-0.743375,0.547554,0.046108,0.650077,26.1975,68.0058,607.41,95.1689
132,1,0,3.40728,2.82183,1.68081,-0.743375,-0.341569,0.0462045,0.829435,41.925,117.592,380.517,95.1689
133,1,0,3.40728,1.84881,-0.406274,-0.743375,1.27896,0.0998882,0.978944,99.0679,216.135,24131.9,95.1689
134,1,0,3.11003,1.84881,1.68081,-1.49802,1.27896,0.0480922,0.502137,19.9946,43.9472,811.4,95.1689
135,1,0,2.5459,1.84881,1.68081,-3.99892,1.27896,0.0497878,0.937721,74.8544,161.759,161.759,95.1689
136,1,0,2.5459,2.10139,1.68081,-3.99892,-0.629119,0.0540432,0.774715,34.595,96.9075,24218.6,95.0747
137,1,0,2.5459,1.84881,1.53545,-3.99892,1.27896,0.0551821,0.868378,54.7195,118.248,24099.1,95.0747
138,1,0,1.86434,1.84881,1.68081,-0.169051,1.27896,0.0645863,0.847744,52.2588,97.5906,24139.3,95.0747
139,1,0,2.5459,1.84881,0.844533,-3.99892,1.27896,0.0845184,0.815012,42.8206,92.5346,24246.1,95.0747
140,1,0,2.5459,1.84881,0.853303,-3.99892,1.27896,0.0842013,0.985864,108.449,234.356,24101.8,95.0747
141,1,0,2.5459,1.78878,1.68081,-3.99892,0.59952,0.0625659,0.965277,72.9439,175.31,23976,95.0747
142,1,0,2.5459,1.84881,-0.917826,-3.99892,1.27896,0.101292,0.983993,105.343,227.644,24147.8,95.0747
143,1,0,2.5459,1.91377,1.68081,-3.99892,0.319681,0.0584598,0.986786,90.2156,228.453,24016.5,95.0747
144,1,0,2.5459,1.84881,0.936888,-3.99892,1.27896,0.0810298,0.976838,96.3093,208.123,24065.8,95.0747
145,1,0,2.5459,1.84881,0.825071,-3.99892,1.27896,0.0852109,0.989287,115.215,248.978,24119.5,95.0747
146,1,0,2.5459,1.84989,1.68081,-3.99892,-0.290573,0.0615443,0.974553,76.9722,206.998,24004.6,95.0747
147,1,0,2.5459,2.04325,1.68081,-3.99892,0.508393,0.053972,0.995487,111.636,279.496,24053.7,95.0747
148,1,0,2.5459,1.84881,1.0973,-3.99892,1.27896,0.0743225,0.840668,47.3432,102.308,24184.9,95.0747
149,1,0,3.63132,1.84881,1.68081,-1.94307,1.27896,0.0479343,0.938636,75.3815,167.157,167.157,95.0747
150,1,0,2.66265,1.84881,1.68081,-0.871007,1.27896,0.0490514,0.74097,38.4583,82.2705,481.563,94.9805
151,1,0,3.63132,3.05236,1.68081,-1.94307,0.672679,0.0441069,0.973696,81.5,224.414,224.414,94.9805
152,1,0,3.70743,3.05236,1.68081,-3.66712,0.672679,0.0440975,0.991546,103.307,284.76,284.76,94.8865
153,1,0,3.63132,3.05236,0.170352,-1.94307,0.672679,0.224726,0.997349,107.823,296.894,24597.6,94.8865
154,1,0,3.13745,3.05236,1.68081,-1.72237,0.672679,0.0443755,0.993456,108.12,294.396,294.396,94.8865
155,1,0,3.13745,3.11292,1.68081,-1.72237,0.0652935,0.0465354,0.998343,128.283,364.394,364.394,94.7926
156,1,0,3.13745,3.05236,0.111736,-1.72237,0.672679,0.228571,0.998506,119.405,325.123,24637.6,94.7926
157,1,0,3.13745,1.92618,1.68081,-1.72237,0.194976,0.0565038,0.985509,88.3704,229.501,24011.5,94.7926
158,1,0,3.30055,3.05236,1.68081,-1.60465,0.672679,0.0442205,0.99486,112.68,308.258,308.258,94.7926
159,1,0,3.72084,3.05236,1.68081,-0.63941,0.672679,0.0436925,0.997401,128.03,348.923,348.923,94.6988
160,1,0,3.30055,2.99867,1.68081,-1.60465,-1.1286,0.0466028,0.99849,129.57,380.49,380.49,94.6988
161,1,0,2.5459,1.84881,0.970324,-3.99892,1.27896,0.0796916,0.799538,40.8898,88.3621,24250.9,94.605
162,1,0,2.5459,1.84881,-0.0806492,-3.99892,1.27896,0.100456,0.965936,86.5476,187.028,24104.6,94.605
163,1,0,2.88099,1.84881,1.68081,-0.867996,1.27896,0.0483452,0.98242,105.783,228.544,228.544,94.605
164,1,0,2.5459,2.45124,1.68081,-3.99892,1.91694,0.0212878,0.296859,18.0856,37.7257,1121.61,94.605
165,1,0,2.5459,1.84881,0.322511,-3.99892,1.27896,0.0972853,0.932551,69.1532,149.439,24057.2,94.605
166,1,0,2.78819,1.84881,1.68081,-2.06499,1.27896,0.0486352,0.983892,107.646,234.963,234.963,94.605
167,1,0,2.5459,1.84881,-2.66408,-3.99892,1.27896,0.101301,0.483279,13.7008,29.6073,24746.3,94.605
168,1,0,2.5459,1.97171,1.68081,-3.99892,1.02365,0.0505539,0.929475,65.2326,149.965,23913.7,94.605
169,1,0,2.5459,1.84881,0.146374,-3.99892,1.27896,0.099163,0.970683,90.3165,195.172,24108.7,94.605
170,1,0,3.59779,1.84881,1.68081,-3.04537,1.27896,0.047937,0.820289,48.2224,106.967,383.99,94.605
171,1,0,3.09733,1.84881,1.68081,-2.43092,1.27896,0.0481052,0.964878,88.9867,196.037,196.037,94.605
172,1,0,2.66473,1.84881,1.68081,-1.04593,1.27896,0.0490736,0.973838,96.0819,206.574,206.574,94.605
173,1,0,2.66473,1.84881,-0.645842,-1.04593,1.27896,0.100804,0.917658,64.0783,137.767,24056.4,94.5114
174,1,0,3.07223,1.84881,1.68081,-2.05405,1.27896,0.0481276,0.96428,88.5764,194.953,194.953,94.5114
175,1,0,2.30675,1.84881,1.68081,0.427961,1.27896,0.0477397,0.926911,81.8727,149.097,149.097,94.4178
176,1,0,2.30675,1.77177,1.68081,0.427961,1.20977,0.0519727,0.938047,85.2666,154.618,23922.7,94.3244
177,1,0,2.30675,1.84881,-2.07412,0.427961,1.27896,0.0883031,0.967387,105.749,192.578,24072.7,94.3244
178,1,0,2.80429,1.84881,1.68081,0.517302,1.27896,0.04295,0.948108,96.0943,182.037,182.037,94.3244
179,1,0,2.80429,2.14361,1.68081,0.517302,1.61943,0.0283788,0.567286,34.0575,65.1476,732.173,94.231
180,1,0,2.80429,2.61396,1.68081,0.517302,1.00609,0.0353393,0.964545,104.885,230.836,230.836,94.231
181,1,0,2.7932,2.61396,1.68081,-0.967379,1.00609,0.0416371,0.963478,80.4803,200.406,200.406,94.1377
182,1,0,2.7932,2.70328,1.68081,-0.967379,-0.341536,0.0476471,0.994177,106.557,296.586,296.586,94.0445
183,1,0,2.7932,2.15484,1.68081,-0.967379,1.11489,0.0433415,0.961886,82.0287,190.746,190.746,94.0445
184,1,0,3.90186,2.15484,1.68081,-3.83798,1.11489,0.0424877,0.99604,131.865,315.674,315.674,93.9515
185,1,0,2.7932,2.15484,1.1615,-0.967379,1.11489,0.0788763,0.97688,88.0917,204.845,24055.9,93.9515
186,1,0,2.7932,2.15484,0.610813,-0.967379,1.11489,0.113607,0.964719,77.1512,179.405,24137.5,93.9515
187,1,0,2.7932,2.15484,1.71939,-0.967379,1.11489,0.0412306,0.967554,86.3546,200.806,200.806,93.9515
188,1,0,2.7932,2.15484,-3.84626,-0.967379,1.11489,0.132313,0.991953,111.894,260.194,24276,93.8585
189,1,0,2.7932,2.24977,1.71939,-0.967379,-0.543055,0.0468126,0.936713,62.8325,171.99,171.99,93.8585
190,1,0,2.7932,2.24977,1.19706,-0.967379,-0.543055,0.115703,0.994805,86.6754,237.254,24201.8,93.7655
191,1,0,2.7932,2.58201,1.71939,-0.967379,2.54862,0.0070933,0.294505,34.906,67.9113,1155.43,93.7655
192,1,0,3.84506,2.24977,1.71939,-3.95398,-0.543055,0.0460188,0.955118,69.4146,196.913,196.913,93.7655
193,1,0,3.84506,2.24977,1.79757,-3.95398,-0.543055,0.039899,0.917836,60.2339,170.87,170.87,93.6727
194,1,0,3.84506,2.57642,1.79757,-3.95398,-1.38561,0.0370465,0.961018,75.8346,223.866,223.866,93.58
195,1,0,3.84506,3.47412,1.79757,-3.95398,0.195426,0.0359564,0.778224,39.554,114.392,456.257,93.58
196,1,0,3.47643,2.24977,1.79757,-1.59987,-0.543055,0.0399331,0.981934,90.1422,254.014,254.014,93.58
197,1,0,3.75895,2.24977,1.79757,-2.73404,-0.543055,0.0399036,0.962252,75.8968,215.251,215.251,93.58
198,1,0,3.75895,1.83889,1.79757,-2.73404,-2.51668,0.0523859,0.90886,56.0515,165.986,23935.3,93.4874
199,1,0,2.7568,2.24977,1.79757,-0.683571,-0.543055,0.0407323,0.916084,60.2269,161.158,161.158,93.4874
200,1,0,2.7568,2.24977,-0.607034,-0.683571,-0.543055,0.569066,0.993443,60.0502,160.685,25523,93.3948
201,1,0,2.00337,1.84881,1.68081,0.397937,1.27896,0.0553431,0.905927,72.866,126.896,23905.4,93.3948
202,1,0,2.30675,2.16375,1.68081,0.427961,1.73869,0.0305481,0.744329,54.9395,98.2996,492.415,93.3948
203,1,0,2.30675,1.75045,1.68081,0.427961,1.24117,0.0524385,0.967799,106.332,191.265,23960.8,93.3948
204,1,0,2.30675,2.29182,1.68081,0.427961,1.40274,0.036591,0.929419,86.6604,166.986,166.986,93.3948
205,1,0,2.30675,1.84881,-2.60144,0.427961,1.27896,0.0883031,0.955456,95.6768,174.236,24054.3,93.3948
206,1,0,2.30675,1.84881,-0.0698247,0.427961,1.27896,0.0876184,0.788308,45.8091,83.4223,24287.7,93.3948
207,1,0,3.15697,1.84881,1.68081,-1.13364,1.27896,0.0480436,0.985493,110.242,241.557,241.557,93.3948
208,1,0,3.95811,1.84881,1.68081,-0.0656347,1.27896,0.0467223,0.967312,94.5242,200.329,200.329,93.3024
209,1,0,3.95811,1.84881,1.26571,-0.0656347,1.27896,0.063159,0.791652,42.6672,90.4261,24214.2,93.21
210,1,0,3.95811,2.03607,1.68081,-0.0656347,1.12281,0.0434746,0.87962,57.6917,128.926,314.49,93.21
211,1,0,3.95811,2.96427,1.68081,-0.0656347,0.43941,0.042855,0.978245,91.5082,243.024,243.024,93.21
212,1,0,3.95811,3.20497,1.68081,-0.0656347,2.8742,0.00191943,0.774466,118.434,246.803,594.462,93.1178
213,1,0,3.95811,3.05313,1.68081,-0.0656347,1.51385,0.027856,0.961173,100.679,251.341,251.341,93.1178
214,1,0,3.95811,3.05313,2.04688,-0.0656347,1.51385,0.0154049,0.949178,97.4506,243.283,243.283,93.0256
215,1,0,3.95811,3.05313,3.00556,-0.0656347,1.51385,0.00207258,0.792749,86.8411,216.796,536.272,92.9335
216,1,0,3.95811,3.65459,2.04688,-0.0656347,0.726348,0.0191982,0.981018,108.304,300.296,300.296,92.9335
217,1,0,3.30107,3.05313,2.04688,-0.130086,1.51385,0.0156727,0.964622,106.615,262.057,262.057,92.9335
218,1,0,3.30107,2.84642,2.04688,-0.130086,0.58018,0.0201232,0.97161,97.6784,254.046,254.046,92.8415
219,1,0,3.30107,2.79399,2.04688,-0.130086,2.30227,0.00682131,0.954728,143.84,302.046,302.046,92.7496
220,1,0,3.30107,2.79399,0.803576,-0.130086,2.30227,0.0106717,0.950402,140.597,295.236,295.236,92.6578
221,1,0,2.92643,2.79399,0.803576,1.57221,2.30227,0.00778293,0.821497,122.659,196.071,471.232,92.5661
222,1,0,3.14899,2.79399,0.803576,1.00159,2.30227,0.00962269,0.932135,141.507,265.046,265.046,92.5661
223,1,0,3.14899,3.09603,0.803576,1.00159,2.7095,0.00369186,0.817265,120.653,223.219,504.904,92.4745
224,1,0,3.06138,2.79399,0.803576,0.974857,2.30227,0.00985725,0.911277,129.763,241.55,241.55,92.4745
225,1,0,3.06138,2.79399,0.291058,0.974857,2.30227,0.00996491,0.853135,108.848,202.617,429.008,92.3829
226,1,0,2.30675,1.84881,1.2831,0.427961,1.27896,0.0606153,0.701005,36.0946,65.7313,24321.3,92.3829
227,1,0,2.30675,1.92228,1.68081,0.427961,0.598638,0.0517621,0.970763,102.87,202.883,23970.3,92.3829
228,1,0,2.30675,2.04845,1.68081,0.427961,1.51591,0.0375414,0.927924,89.2694,162.523,162.523,92.3829
229,1,0,2.30675,2.25608,1.68081,0.427961,0.706847,0.0452369,0.98965,138.135,284.019,284.019,92.2915
