Unnamed: 0,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed
0,1001,2.959902234222814,2.7460978067204125,1.8671949842010047,-2.5541937318677905,-1.6735198930545885,0.0321224868599419,0.4890950778722644,20.13243523950072,59.64666964433354,26.46320783077534,100.0,0.7997095584869385,128859322174897916961958858909033894288
1,1002,2.959902234222814,2.7460978067204125,1.8671949842010047,-1.6993184863338089,-1.6735198930545885,0.0321179750180463,0.9976974155485864,132.23981075959392,388.1225961365104,4.038449672446727,99.8,0.7997095584869385,128859322174897916961958858909033894288
2,1003,2.959902234222814,2.7460978067204125,1.8671949842010047,-1.6993184863338089,-1.6735198930545885,0.0321179750180463,0.7938372147445734,43.12055477640894,126.55823906892886,2.6076477106175,99.6,0.7997095584869385,128859322174897916961958858909033894288
3,1004,2.646150030522917,2.4323456030205155,1.8671949842010047,-1.6993184863338089,-1.6735198930545885,0.0350216242630702,0.7980586338580709,43.12055477640894,125.33903984349288,2.449611011914431,99.4,0.7997095584869385,128859322174897916961958858909033894288
4,1005,2.646150030522917,2.4323456030205155,1.8671949842010047,-2.645188104424544,-1.6735198930545885,0.0350258660178586,0.7980830130014518,43.12055477640894,126.9603757314304,2.459343283342458,99.2,0.7997095584869385,128859322174897916961958858909033894288
5,1006,2.968508588948621,2.4323456030205155,1.8671949842010047,-2.645188104424544,-1.6735198930545885,0.0335736043551286,0.7966221555959203,43.12055477640894,127.30487504435936,2.514837965891663,99.0,0.7997095584869385,128859322174897916961958858909033894288
6,1007,3.128665184587889,2.592502198659784,2.027351579840273,-2.4850315087852763,-1.5133632974153204,0.0230889983777735,0.7479232330855549,43.12055477640894,127.31593866615712,4.502624245584306,98.8,0.7997095584869385,128859322174897916961958858909033894288
7,1008,3.306935307616856,2.592502198659784,2.027351579840273,-2.4850315087852763,-1.5133632974153204,0.0228831161725338,0.7475991078615852,43.12055477640894,127.40041123615336,4.520099716927075,98.6,0.7997095584869385,128859322174897916961958858909033894288
8,1009,3.306935307616856,2.592502198659784,2.027351579840273,-2.4850315087852763,-1.5133632974153204,0.0228831161725338,0.9985838037262268,150.44296914226092,444.48637222731696,4.494970985200096,98.4,0.7997095584869385,128859322174897916961958858909033894288
9,1010,3.306935307616856,2.592502198659784,2.027351579840273,-2.4342713411360863,-1.5133632974153204,0.0228831158503355,0.9985845557620672,150.44296914226092,444.40508477634944,4.494466515267824,98.2,0.7997095584869385,128859322174897916961958858909033894288
10,1011,3.306935307616856,2.592502198659784,2.027351579840273,-2.481506675887217,-1.5133632974153204,0.0228831162594011,0.9985838562160276,150.44296914226092,444.4807155316235,4.494935883584077,98.0,0.7997095584869385,128859322174897916961958858909033894288
11,1012,3.306935307616856,2.592502198659784,2.027351579840273,-2.481506675887217,-1.5133632974153204,0.0228831162594011,0.9971451626228504,137.361617199271,405.8324662573315,4.2008086984335655,97.8,0.7997095584869385,128859322174897916961958858909033894288
12,1013,4.111393658077954,3.396960549120882,2.831809930301372,-1.677048325426118,-0.7089049469542217,0.0024628202475721,0.9748761828245316,137.361617199271,405.5723687530531,3.843609775090628,97.6,0.7997095584869385,128859322174897916961958858909033894288
13,1014,3.5419553656505247,3.396960549120882,2.831809930301372,-1.677048325426118,-0.7089049469542217,0.0025959146919838,0.9749805722812036,137.361617199271,404.6975949071741,3.838398499978225,97.4,0.7997095584869385,128859322174897916961958858909033894288
14,1015,3.5419553656505247,3.396960549120882,2.831809930301372,-0.9097792466862766,-0.7089049469542217,0.0025947577568776,0.9749529274221592,137.361617199271,399.05407992742505,3.801165757447015,97.2,0.7997095584869385,128859322174897916961958858909033894288
15,1016,3.5419553656505247,3.396960549120882,2.831809930301372,-1.1693547891287386,-0.7089049469542217,0.0025955813585251,0.9749787833528314,137.361617199271,401.94313019466114,3.820493201885337,97.0,0.7997095584869385,128859322174897916961958858909033894288
16,1017,3.7432646306506223,3.396960549120882,2.831809930301372,-1.1693547891287386,-0.7089049469542217,0.00251237261144,0.9749150622382484,137.361617199271,402.52831147981584,3.824034198682909,96.8,0.7997095584869385,128859322174897916961958858909033894288
17,1018,4.129351259312353,3.396960549120882,2.831809930301372,-1.1693547891287386,-0.7089049469542217,0.0024615502850077,0.9748743923461684,137.361617199271,403.0344481112894,3.82712300846947,96.6,0.7997095584869385,128859322174897916961958858909033894288
18,1019,4.021214074552752,3.396960549120882,2.831809930301372,-1.1693547891287386,-0.7089049469542217,0.002468475245129,0.9748791511111372,137.361617199271,402.9464774680607,3.826560691784617,96.4,0.7997095584869385,128859322174897916961958858909033894288
19,1020,4.021214074552752,3.396960549120882,2.831809930301372,-1.1693547891287386,-0.7089049469542217,0.002468475245129,0.9101100609522216,104.19985148117496,305.66623953269846,2.346941085827656,96.2,0.7997095584869385,128859322174897916961958858909033894288
20,1021,4.021214074552752,3.396960549120882,2.831809930301372,-1.1693547891287386,-0.7089049469542217,0.002468475245129,0.306635186825326,104.19985148117496,94.50078111539756,55.234454802149735,96.0,0.7997095584869385,128859322174897916961958858909033894288
21,1022,3.630684896530614,3.0064313710987447,2.831809930301372,-1.1693547891287386,-0.7089049469542217,0.0031877439854033,0.9136386200895724,104.19985148117496,302.08068814721565,2.326137981227268,95.8,0.7997095584869385,128859322174897916961958858909033894288
22,1023,3.630684896530614,3.0064313710987447,2.831809930301372,-1.1693547891287386,-0.7089049469542217,0.0031877439854033,0.3608853531028082,35.519854772793806,102.97382171418477,45.8084626401045,95.6,0.7997095584869385,128859322174897916961958858909033894288
23,1024,3.630684896530614,3.0064313710987447,2.831809930301372,-1.1693547891287386,-0.7089049469542217,0.0031877439854033,0.9683191482337972,130.47471377716832,378.2530377338404,3.511103673475536,95.4,0.7997095584869385,128859322174897916961958858909033894288
24,1025,3.630684896530614,3.0064313710987447,2.831809930301372,-1.1693547891287386,-0.7089049469542217,0.0031877439854033,0.9601338247884024,124.66715367519022,361.413995669196,3.2397881007993417,95.2,0.7997095584869385,128859322174897916961958858909033894288
25,1026,3.630684896530614,3.0064313710987447,2.831809930301372,-1.1693547891287386,-0.7089049469542217,0.0031877439854033,0.8701641484701337,92.64667803295517,268.58752704439115,2.217407175633898,95.0,0.7997095584869385,128859322174897916961958858909033894288
26,1027,2.070350289321265,1.446096763889396,1.271475323092023,-2.7296893963380877,-2.2692395541635704,0.1326371063865634,0.9967255796120288,92.64667803295517,267.1081326715006,4.227652915480687,94.8,0.7997095584869385,128859322174897916961958858909033894288
27,1028,2.2496446949011086,1.446096763889396,1.271475323092023,-2.7296893963380877,-2.2692395541635704,0.1301389977473079,0.9966848112980377,92.64667803295517,268.0502887354778,4.169867340010247,94.6,0.7997095584869385,128859322174897916961958858909033894288
28,1029,2.2496446949011086,1.446096763889396,1.271475323092023,-2.7296893963380877,-2.2692395541635704,0.1301389977473079,0.9998471559939308,136.4980699050124,394.9234643562638,5.088725491230977,94.4,0.7997095584869385,128859322174897916961958858909033894288
29,1030,2.2496446949011086,1.446096763889396,1.271475323092023,-0.4868689751046005,-0.026419132930084,0.1252044366587329,0.9992250296494352,136.4980699050124,312.6802657640636,4.41794137774852,94.2,0.7997095584869385,128859322174897916961958858909033894288
