,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed,runs,obj_func_corrected
5687,12188,6.352297058044968,6.033547224059689,3.553005579264058,0.400505118707299,3.098656398686875,9.503097301589422e-05,0.92577602663876,62.87703090881346,179.45546285135038,1.6504938745483806,62.6,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.6504959093583627
5688,12189,5.591739116024039,5.272989282038759,3.553005579264058,0.400505118707299,3.098656398686875,9.503858921425564e-05,0.925776745090022,62.87703090881346,170.5640902276985,1.5928191829543787,62.4,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.5928172649009948
5689,12190,5.591739116024039,5.272989282038759,3.553005579264058,-2.408961862309888,0.2891894176696881,0.0001904380895821,0.9800150546986184,62.87703090881346,187.819480825158,2.587795844590868,62.2,517.0988292694092,86555447743845264252886386431825823316,Run_12,2.5877677685297993
5690,12191,6.330598728791092,6.011848894805812,4.291865192031111,-1.6701022495428353,1.028049030436741,8.859134183250206e-06,0.9057699395656268,62.87703090881346,187.8271619544062,1.6088445325179652,62.0,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.608827511397211
5691,12192,6.330598728791092,6.011848894805812,4.291865192031111,-2.7653183909978907,1.028049030436741,8.859151294332107e-06,0.9057680156343167,62.87703090881346,187.82700566885177,1.6088400965545255,61.8,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.6088522898077031
5692,12193,7.744695203625261,7.425945369639981,4.291865192031111,-2.7653183909978907,1.028049030436741,8.858892687976676e-06,0.905772163741794,62.87703090881346,188.54570711546123,1.613509853523749,61.6,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.6135154695480325
5693,12194,2.6834319002490323,2.3646820662637538,-0.7693981113451172,-7.826581694374118,-4.033214272939487,0.7791777788811575,0.9999999983078328,62.87703090881346,187.6883783241642,1.613509853523749,61.4,517.0988292694092,86555447743845264252886386431825823316,Run_12,84.72025816454266
5694,12195,8.245205826973722,7.926455992988443,4.291865192031111,-2.7653183909978907,1.028049030436741,8.858892692019468e-06,0.9057994796674718,62.87703090881346,188.59655876511783,1.6138884643857243,61.2,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.613865066437596
5695,12196,6.322207249251381,6.003457415266102,2.3688666143087698,-4.688316968720232,-0.8949495472856,0.0089213431306844,0.999408871416602,62.87703090881346,188.59735503996367,3.006914466391173,61.0,517.0988292694092,86555447743845264252886386431825823316,Run_12,3.007147123811448
5696,12197,6.322207249251381,6.003457415266102,2.3688666143087698,-1.69985631497293,2.0935111064617016,0.0050533553699282,0.9933532586115212,62.87703090881346,185.4300933398576,2.857722793557134,60.8,517.0988292694092,86555447743845264252886386431825823316,Run_12,2.8577071656084394
