,index,upper1,upper2,upper3,lower1,lower2,best_n,f_min
0,1001,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
1,1002,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
2,1003,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
3,1004,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
4,1005,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
5,1006,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
6,1007,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
7,1008,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
8,1009,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
9,1010,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
10,1011,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
11,1012,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
12,1013,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
13,1014,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
14,1015,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
15,1016,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
16,1017,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
17,1018,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
18,1019,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
19,1020,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
20,1021,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
21,1022,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
22,1023,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
23,1024,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
24,1025,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
25,1026,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
26,1027,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
27,1028,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
28,1029,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
29,1030,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
30,1031,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
31,1032,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
32,1033,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
33,1034,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
34,1035,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
35,1036,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
36,1037,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
37,1038,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
38,1039,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
39,1040,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
40,1041,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
41,1042,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
42,1043,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
43,1044,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
44,1045,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
45,1046,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
46,1047,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
47,1048,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
48,1049,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
49,1050,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
50,1051,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
51,1052,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
52,1053,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
53,1054,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
54,1055,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
55,1056,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
56,1057,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
57,1058,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
58,1059,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
59,1060,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
60,1061,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
61,1062,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
62,1063,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
63,1064,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
64,1065,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
65,1066,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
66,1067,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
67,1068,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
68,1069,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
69,1070,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
70,1071,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
71,1072,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
72,1073,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
73,1074,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
74,1075,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
75,1076,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
76,1077,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
77,1078,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
78,1079,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
79,1080,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
80,1081,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
81,1082,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
82,1083,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
83,1084,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
84,1085,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
85,1086,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
86,1087,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
87,1088,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
88,1089,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
89,1090,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,85.00657814351439,0.2703938175696815
