,index,upper1,upper2,upper3,lower1,lower2,best_n,f_min
0,1001,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
1,1002,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
2,1003,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
3,1004,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
4,1005,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
5,1006,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
6,1007,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
7,1008,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
8,1009,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
9,1010,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
10,1011,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
11,1012,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
12,1013,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
13,1014,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
14,1015,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
15,1016,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
16,1017,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
17,1018,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
18,1019,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
19,1020,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
20,1021,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
21,1022,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
22,1023,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
23,1024,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
24,1025,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
25,1026,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
26,1027,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
27,1028,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
28,1029,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
29,1030,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
30,1031,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
31,1032,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
32,1033,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
33,1034,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
34,1035,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
35,1036,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
36,1037,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
37,1038,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
38,1039,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
39,1040,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
40,1041,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
41,1042,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
42,1043,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
43,1044,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
44,1045,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
45,1046,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
46,1047,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
47,1048,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
48,1049,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
49,1050,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
50,1051,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
51,1052,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
52,1053,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
53,1054,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
54,1055,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
55,1056,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
56,1057,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
57,1058,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
58,1059,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
59,1060,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
60,1061,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
61,1062,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
62,1063,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
63,1064,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
64,1065,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
65,1066,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
66,1067,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
67,1068,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
68,1069,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
69,1070,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
70,1071,3.6534444289745256,2.860406811017729,2.1307853443010334,0.9149824052155597,1.8976488101308133,43.794510993898264,0.8139718722569114
