,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed
0,1001,2.050903485342019,1.7532676925298425,1.705768632554224,-0.48009497657418754,0.8932513358887707,0.06740289651388119,0.6582406092480156,26.09218511649333,54.65780232333532,9.41091721989848,100.0,2.2111382484436035,46353586552371007982066002222684976957
1,1002,2.050903485342019,1.7532676925298425,1.705768632554224,0.003430290985794837,1.3767766034487532,0.05802715946614391,0.5810354650815446,26.09218511649333,47.48822512406148,16.00089354686851,99.8,2.2111382484436035,46353586552371007982066002222684976957
2,1003,2.368779826303778,1.7532676925298425,1.705768632554224,0.003430290985794837,1.3767766034487532,0.05169652123279263,0.5729108825141136,26.09218511649333,49.49938654460483,16.81356792445551,99.6,2.2111382484436035,46353586552371007982066002222684976957
3,1004,2.730246370401156,2.114734236627221,2.0672351766516024,0.36489683508317317,1.7382431475461315,0.022289974650270244,0.4219283907634439,26.09218511649333,49.40280674186949,35.67004102188063,99.4,2.2111382484436035,46353586552371007982066002222684976957
4,1005,2.730246370401156,2.114734236627221,2.0672351766516024,0.8897944655109473,1.7382431475461315,0.01990817695131719,0.3834881265113588,26.09218511649333,45.29288531027335,41.55804335818119,99.2,2.2111382484436035,46353586552371007982066002222684976957
5,1006,2.5203195757841863,2.114734236627221,2.0672351766516024,0.8897944655109473,1.7382431475461315,0.021539653980623318,0.38739562465379684,26.09218511649333,43.854325891804194,40.91411002860092,99.0,2.2111382484436035,46353586552371007982066002222684976957
6,1007,2.7384473499694746,2.3328620108125087,2.0672351766516024,0.8897944655109473,1.7382431475461315,0.0159813699916828,0.3701732199337895,26.09218511649333,47.09920437160407,43.75616051092702,98.8,2.2111382484436035,46353586552371007982066002222684976957
7,1008,2.4899438432196312,2.0843585040626653,2.0672351766516024,0.8897944655109473,1.7382431475461315,0.02258406818277304,0.3904257517893406,26.09218511649333,43.40159239772845,40.42472592218735,98.6,2.2111382484436035,46353586552371007982066002222684976957
8,1009,2.8324728594568542,2.4268875202998883,2.0672351766516024,0.8897944655109473,1.7382431475461315,0.014442794334082815,0.36498737862156627,26.09218511649333,48.482283634125444,44.63285993119713,98.4,2.2111382484436035,46353586552371007982066002222684976957
9,1010,2.9026136492258097,2.4970283100688437,2.137375966420558,0.9599352552799028,1.808383937315087,0.011892358685054661,0.3369673274985807,26.09218511649333,48.3962395086584,49.40401693283349,98.2,2.2111382484436035,46353586552371007982066002222684976957
10,1011,3.1300083444167974,2.4970283100688437,2.137375966420558,0.9599352552799028,1.808383937315087,0.011303519347837562,0.335147404634356,26.09218511649333,49.61102540860721,49.73528560941189,98.0,2.2111382484436035,46353586552371007982066002222684976957
11,1012,2.694763205587898,2.061783171239944,1.702130827591658,0.5246901164510029,1.3731387984861871,0.03487373178649177,0.5166556250614522,26.09218511649333,50.19607574515548,23.013584084117173,97.8,2.2111382484436035,46353586552371007982066002222684976957
12,1013,3.1397183779816586,2.5067383436337045,2.1470859999854186,0.9696452888447635,1.8180939708799477,0.010998445135274447,0.3313504874252804,26.09218511649333,49.596614232767344,50.40227568130414,97.6,2.2111382484436035,46353586552371007982066002222684976957
13,1014,2.659330973701508,2.0263509393535544,1.6666985957052682,0.48925788456461317,1.3377065665997974,0.03790039875191974,0.5317883663474006,26.09218511649333,50.23782891365548,21.247997218218206,97.39999999999999,2.2111382484436035,46353586552371007982066002222684976957
14,1015,2.571414859660865,1.9384348253129111,1.6666985957052682,0.48925788456461317,1.3377065665997974,0.040694978830650756,0.5363230027539387,26.09218511649333,48.97959898480478,20.719016003660336,97.2,2.2111382484436035,46353586552371007982066002222684976957
15,1016,2.66644609000104,2.0334660556530864,1.6666985957052682,0.48925788456461317,1.3377065665997974,0.03770317473062309,0.531461523823575,26.09218511649333,50.33882282767219,21.286513421472495,97.0,2.2111382484436035,46353586552371007982066002222684976957
16,1017,2.66644609000104,2.0334660556530864,1.6666985957052682,0.48925788456461317,1.3377065665997974,0.03770317473062309,0.9913181604648902,155.71199217611925,300.4089920276665,3.257579811302977,96.8,2.2111382484436035,46353586552371007982066002222684976957
17,1018,2.6170280912475636,1.9840480568996097,1.6666985957052682,0.48925788456461317,1.3377065665997974,0.03915977988304842,0.9913242526741655,155.71199217611925,296.20454429327594,3.2252810910493412,96.6,2.2111382484436035,46353586552371007982066002222684976957
18,1019,2.5568511179296602,1.9238710835817066,1.606521622387365,0.42908091124671,1.2775295932818942,0.044936608098252936,0.9926809742272528,155.71199217611925,296.5973695338597,3.252149781347278,96.39999999999999,2.2111382484436035,46353586552371007982066002222684976957
19,1020,2.5568511179296602,1.9238710835817066,1.606521622387365,0.1193156741639283,1.2775295932818942,0.04756186595334245,0.9960110870411973,155.71199217611925,311.360822983827,3.441749938143621,96.2,2.2111382484436035,46353586552371007982066002222684976957
