,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed
0,1001,5.690507237893836,5.371260750380776,3.0097084560640273,1.1526476575185711,1.6438019881086703,0.001043806790019882,0.9725115086584499,59.921772704107326,168.1038233223317,2.2704815050425644,100.0,860.8453874588013,223129413221805398890708805242160126121
1,1002,5.690507237893836,5.371260750380776,3.0097084560640273,1.170359431650486,1.6438019881086703,0.0010368342146027227,0.9716128631500923,59.921772704107326,167.93975758652678,2.249557514606681,99.8,860.8453874588013,223129413221805398890708805242160126121
2,1003,5.690507237893836,5.371260750380776,3.0097084560640273,1.170359431650486,1.6438019881086703,0.0010368181599084664,0.9679397164048793,58.265419640971984,163.55182017176298,2.1420757845825307,99.6,860.8453874588013,223129413221805398890708805242160126121
3,1004,6.140023776914945,5.820777289401885,3.0097084560640273,1.170359431650486,1.6438019881086703,0.0010368205484304113,0.9679413293420718,58.265419640971984,167.38238697430396,2.1669592598227476,99.4,860.8453874588013,223129413221805398890708805242160126121
4,1005,6.140023776914945,5.820777289401885,3.0097084560640273,1.4118789346468819,1.8853214911050662,0.0008998512713634857,0.9498962317184272,58.265419640971984,164.8797961577944,1.8250134114883314,99.2,860.8453874588013,223129413221805398890708805242160126121
5,1006,6.5269361903426315,6.207689702829571,3.0097084560640273,1.4118789346468819,1.8853214911050662,0.0008998542343388896,0.9498901682464174,58.265419640971984,167.72817109050254,1.8433981310668637,99.0,860.8453874588013,223129413221805398890708805242160126121
6,1007,6.914800633988434,6.595554146475374,3.0097084560640273,1.4118789346468819,1.8853214911050662,0.0008998414602666835,0.9498879672574625,58.265419640971984,169.86688734822928,1.8572387929480454,98.8,860.8453874588013,223129413221805398890708805242160126121
7,1008,6.914800633988434,6.595554146475374,3.0097084560640273,1.143334117555555,1.8853214911050662,0.0010094505307557471,0.9682948681433654,58.265419640971984,171.33631641752237,2.2004471056429473,98.6,860.8453874588013,223129413221805398890708805242160126121
8,1009,7.328954943577088,7.009708456064027,3.0097084560640273,1.143334117555555,1.8853214911050662,0.0010094617801026688,0.9682908998960865,58.265419640971984,172.56033041396918,2.2083038330846962,98.4,860.8453874588013,223129413221805398890708805242160126121
9,1010,7.328954943577088,7.009708456064027,3.0097084560640273,1.163795722542397,1.9057830960919082,0.000997648465324483,0.9670637893153162,58.265419640971984,172.49096760015436,2.1824288612245124,98.2,860.8453874588013,223129413221805398890708805242160126121
