upper1,upper2,upper3,lower1,lower2,n,penalty
1.9921862334012985,1.9921862334012985,1.9921862334012985,-1.9921862334012985,-1.9921862334012985,19.962932872230233,0.3724945688018416
2.9611276795056085,2.0938334621376016,1.709607862867415,-2.9611276795056085,-2.0938334621376016,17.55407744772856,0.33701367921196607
2.119577478632703,1.8734595104893361,1.8356079417852893,6.285533994301575e-16,1.1240757062936024,21.32118541737691,0.2714733694465901
3.0,3.0,1.5137688582992894,-3.0,1.3405474282600243,10.0,10.661979752840388
3.0,3.0,2.0627649699058144,-3.0,-3.0,30.0,1.3726574530784241
3.0,3.0,1.2365762859112766,-3.0,-3.0,10.0,1.2495120588149422
3.0,3.0,1.7370642819273767,-3.0,-3.0,30.0,1.6737499698033158
3.0,3.0,1.6643788975111133,-3.0,-3.0,30.0,1.734992005157668
3.0,3.0,1.8483622904879098,-3.0,-3.0,30.0,1.581089386946497
2.4945999370947396,2.182117794908829,1.2774230338004817,0.08249501027633134,0.8655209325971124,12.226941647557693,1.834127757953612
3.0,2.836814216386045,2.098741722295568,-3.0,-3.0,20.743117154355744,0.6792999607069568
3.0,3.0,1.828965626170513,-3.0,-3.0,30.0,1.5977900046191906
3.0,3.0,1.6951353421123354,-3.0,-3.0,10.0,5.9605987602711705
2.903360760981934,2.422349715601492,1.6395900155124687,0.26755490194726866,1.5933460015251728,10.143461727091326,19.626246951495595
3.0,3.0,1.958955552295327,-3.0,-3.0,30.0,1.4806110285928562
2.1855841701250767,2.0011422816719873,1.924794767760657,-2.3775384936251807,-2.0142191023993696,26.751920331254237,1.1535721893687967
2.9671037800485247,1.9403697999184508,1.9288161732642808,-1.3018361895383193,-0.8369804829866727,26.97314125551517,1.1483188549005914
3.0,3.0,1.979440085830418,-3.0,-3.0,30.0,1.4605578433525044
3.0,3.0,1.9980025521260827,-3.0,-3.0,30.0,1.4414852437866759
3.0,3.0,1.989510610103067,-3.0,-3.0,30.0,1.4501345229216542
3.0,3.0,1.9723128305017283,-3.0,-3.0,30.0,1.46740298668574
3.0,2.7376993785229806,2.059360026088614,-3.0,-3.0,11.906574735506432,9.77808848232949
3.0,3.0,1.984278667503634,-3.0,-3.0,30.0,1.45546035921146
3.0,3.0,2.0669025543329878,-3.0,-3.0,30.0,1.3680801975583756
3.0,3.0,2.0756266343844714,-3.0,-3.0,30.0,1.3583884450868609
3.0,3.0,2.077400452359196,-3.0,-3.0,30.0,1.3564097668168125
3.0,3.0,2.083966643763553,-3.0,-3.0,30.0,1.3490775989067307
3.0,3.0,2.089234085087162,-3.0,-3.0,20.510743846943686,0.6958039703812398
3.0,3.0,2.0644578953118424,-3.0,-3.0,30.0,1.3708659352992707
2.66219408983073,1.9843691748118963,1.850303640736142,-2.5826265337208207,0.8870902930065359,24.55801438234428,0.7408910890138461
3.0,3.0,1.993028735384637,-3.0,-3.0,30.0,1.446531627917602
3.0,3.0,2.0702826939966505,-3.0,-3.0,30.0,1.3643741691207416
3.0,3.0,1.9324162854510074,-3.0,-3.0,24.70050044015845,0.8504991545371242
3.0,3.0,2.0921753844850275,-3.0,-3.0,30.0,1.3398409519805847
3.0,3.0,1.991836490783101,-3.0,-3.0,30.0,1.4478428065444073
