upper1,upper2,upper3,lower1,lower2,n,output
1.9921865034893926,1.9921865034893926,1.9921865034893926,-1.9921865034893926,-1.9921865034893926,19.96292463995769,1.0
2.961119734997873,2.093827844522308,1.709603276103735,-2.961119734997873,-2.093827844522308,17.554004916780755,1.0
2.119577478632703,1.8734595104893361,1.8356079417852893,6.285533994301575e-16,1.1240757062936024,21.32118541737691,1.0
2.9984076666794506,2.6944464856747756,-0.1524254909754324,1.9375604243293645,3.0,11.599579476808918,0.0
2.8990367996944877,-0.7607532301956307,1.0301320832736596,-2.994895111352426,3.0,10.36988344985924,0.0
2.6873722966038858,2.4840331689315853,-2.1283764452158196,2.8384416651318443,-3.0,29.172211174663772,0.0
2.1673686639568253,2.5092035145090748,-0.5565313333669991,2.8229281329595066,-3.0,28.884254587709417,0.0
2.7970072291656654,2.627755770506939,-2.3221444820422388,2.596712103062838,3.0,24.080730710040257,0.0
2.6604487814965494,2.7214441206517357,-1.1062462008344098,2.878224409802198,3.0,16.511564993335877,0.0
2.4664327222481717,2.8842234228430623,0.5624839221646254,2.456809964644659,-1.6776017935076244,25.83577373232138,0.0
2.707794561575366,2.6385293139790824,1.6501713963214384,2.8055363019787922,3.0,12.070524028474681,0.0
2.2346487850551577,-2.852730660291248,1.0822504388645222,-2.9855192513068514,0.909197939512222,29.95005569364313,0.0
1.7525674725629323,2.823548179120098,1.5499830084778732,-2.730992889013778,1.4268995233212383,12.471984836781596,0.0
2.9604231206305984,-2.716761627844555,0.4834022435824063,1.5352288620410934,3.0,27.767350181471397,0.0
2.840131011170422,-2.73005761811226,2.0036593711553556,2.7946590544066887,3.0,27.86493396873353,0.0
2.756524020488901,-2.197173471764428,-1.2306115071038277,2.903516336198513,-3.0,28.18075732970985,0.0
2.183890786931062,-2.6572770236389154,-3.0,2.4748495535453863,-3.0,28.494997444742303,0.0
1.7047568753284454,-2.2633612822176152,0.9638052540994932,2.695544955156579,-1.3240722581083186,28.044806754597648,0.0
3.0,-3.0,-0.4748202402134707,3.0,0.3510204562970754,30.0,0.0
2.8819256439398275,-2.8843672567982415,0.6276757528827566,2.8919544835911624,1.2184551593480464,29.407754524395784,0.0
2.8139358209148373,-0.7826659389713694,1.7898370091830016,2.3793315218558995,2.01303306810079,29.367080554772784,0.0
-3.0,3.0,0.03667393446537318,-3.0,-0.881094111806135,10.0,0.0
0.5664427690623146,2.93169134470856,1.364414536546762,1.672911295801255,-0.04645554350374114,10.653876135674743,0.0
0.1725910419209709,2.501399265527976,1.705329412505376,-2.9759860135497345,1.2797042053934633,10.685038044177741,0.0
2.951631140139353,1.912156537893344,1.8718240826680672,2.102080557677044,1.9119132529388907,22.49855610670167,0.0
3.0,-3.0,1.2326230076787863,3.0,3.0,30.0,0.0
3.0,-3.0,1.6616515246099333,-0.056806299976133165,0.9262694242323011,30.0,0.0
3.0,3.0,0.9388394959842798,-3.0,-3.0,10.0,1.0
3.0,3.0,1.7368955313312782,-3.0,-3.0,10.0,1.0
-0.9536710746360169,-2.9479647704355867,1.7168078839985499,1.340589366802774,1.0173131588310023,27.584961934069515,0.0
0.5036749089803975,2.4638511302001196,1.9838521530576068,-2.1439165524918318,-1.113847709642903,14.99787993406438,0.0
-1.745570237959942,-0.4568714000183701,1.8277913976962041,-2.039446655108878,1.7636577645119194,10.956971226615204,0.0
2.994493973937594,2.929526082337778,1.8440730566590686,-0.36952635283881335,-1.2006649869387664,21.114991743747524,0.0
-2.9837568738670184,0.5891218880638491,1.9975535299124367,-1.6491791334374244,2.877263262519064,27.753226138945436,0.0
2.9472180753342223,-2.6670453339973066,1.9878680640214508,1.043808892535311,-0.6746269442440911,15.420071463591224,0.0
-2.944503672064923,2.617605447956697,1.974905206063106,-0.5380789278117778,1.3049613112458394,26.491498145764766,0.0
2.7293019165224846,-1.3315991982949997,2.011929398226616,1.8731988395149126,-1.4992883712441318,12.40804721691235,0.0
-0.019912428323826937,-2.522752077014703,1.8396713785645264,-2.4535000686792756,2.9803050514661336,29.426424493446728,0.0
2.961241530607445,2.8836179950504226,1.852625903698787,0.0026589889870986005,2.7124716871165098,21.999939387521348,0.0
0.6590907645040835,0.6865977998040449,1.8315135577052506,2.8087536212475808,-1.0397353503516138,22.229586599725916,0.0
-1.0670873501440743,0.03548065946892631,1.8187869377567791,-2.3179933118444143,2.913838403666426,12.154972931438113,0.0
-1.5271735446490615,-1.3258054697910227,1.823536269519554,-2.3154829748132357,-0.08570072958775088,16.164245390937744,0.0
2.80040099313912,0.5334903112241003,1.8480397711624055,2.314845975098596,-2.716605383965248,11.562096408806386,0.0
2.349081589035701,2.799274153117605,0.9268357236408798,-1.1083691632021893,-0.4584062588620484,13.857899979380143,0.0
-2.844495684019229,0.9371470842762712,0.950373213573997,2.474223819036932,-1.7692453663664405,12.016083750720156,0.0
-2.536423856271779,1.6289808250698599,1.9796553210297585,1.1460312849916685,-2.4979556976927553,16.291827127119415,0.0
2.6902530340578936,2.9773734621595103,1.7131211954965804,1.7208090774842086,-1.7591748902242554,17.914304025956376,0.0
-1.431441523208475,-2.237150374547564,1.7217936378858245,-2.523281175463095,1.237315092604077,25.820180053814465,0.0
