,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed
0,1001,1.7158383372154724,1.3258620986160055,1.126789984954246,-1.4481229026350373,-1.2038790440056244,0.17190313523683992,0.9999998791475925,85.00657814351439,223.61303620704595,0.2703938175696815,100.0,301.4345426559448,8751773241367132777523954489757548060
1,1002,1.5772554812929152,1.3258620986160055,1.126789984954246,-1.4943575523636061,-1.2038790440056244,0.17861987395999482,0.9999999014379652,85.00657814351439,222.29952916070613,5.53369744994668,99.8,301.4345426559448,8751773241367132777523954489757548060
2,1003,1.5752574223748383,1.3258620986160055,1.126789984954246,-1.4943575523636061,-1.2038790440056244,0.1787330795597804,0.9999999017377132,85.00657814351439,222.26623721572867,5.537972439828016,99.6,301.4345426559448,8751773241367132777523954489757548060
3,1004,1.5752574223748383,1.3258620986160055,1.126789984954246,-1.3108210001688267,-1.020342491810845,0.1784729669361843,0.9999997807598863,85.00657814351439,216.57704567380466,5.490748700655377,99.4,301.4345426559448,8751773241367132777523954489757548060
4,1005,1.5752574223748383,1.3258620986160055,1.126789984954246,-1.289014085699075,-1.020342491810845,0.17843281817391388,0.9999997561106282,85.00657814351439,216.14483183023822,5.486354110103187,99.2,301.4345426559448,8751773241367132777523954489757548060
5,1006,1.5752574223748383,1.3258620986160055,1.126789984954246,-2.0127021974506176,-1.7440306035623874,0.17896251381335246,0.9999999697694281,85.00657814351439,233.7033645301466,5.621283640562321,99.0,301.4345426559448,8751773241367132777523954489757548060
6,1007,2.112941841426026,1.3258620986160055,1.126789984954246,-2.0127021974506176,-1.7440306035623874,0.16235551287166644,0.9999999686847233,85.00657814351439,238.94186679881307,5.037503201842686,98.8,301.4345426559448,8751773241367132777523954489757548060
7,1008,2.262352180357696,1.4752724375476756,1.126789984954246,-2.0127021974506176,-1.7440306035623874,0.15023702566391522,0.9999999675010754,85.00657814351439,241.41524546524838,4.65641380273089,98.6,301.4345426559448,8751773241367132777523954489757548060
8,1009,3.126170012394419,2.339090269584399,1.9906078169909691,-1.1488843654138943,-0.8802127715256642,0.027259628522609856,0.9999968897509168,85.00657814351439,239.65841808569812,3.1758276982812212,98.4,301.4345426559448,8751773241367132777523954489757548060
9,1010,3.126170012394419,2.339090269584399,1.9906078169909691,-1.8599660860367904,-1.5912944921485603,0.027288049341026258,0.9999973213588713,85.00657814351439,248.47139974990966,3.232813619979022,98.2,301.4345426559448,8751773241367132777523954489757548060
10,1011,3.126170012394419,2.339090269584399,1.9906078169909691,-1.8599660860367904,-1.5912944921485603,0.02728779309641604,0.9999677261320267,71.17720380293918,208.04847107737103,2.969670755447585,98.0,301.4345426559448,8751773241367132777523954489757548060
