,index,upper1,upper2,upper3,upper4,upper5,lower1,lower2,lower3,lower4,alpha,power,sample_size,max_ess,obj_func,execute_time,seed
0,1001,11.453500879281727,7.471614563209251,3.7610455236824842,3.7610455236824842,3.7610455236824842,-7.190779231419852,-3.268659522928333,-1.7551797514026557,2.2448202485973443,0.000197206180147036,0.8608830978908497,82.67310267684688,367.06426976542525,2.999434319644032,1069.1900544166565,1511282172
1,1002,12.709895477774245,9.841341248249876,7.823721745903062,6.468472408917549,2.878636778397844,-7.524744394182614,-5.8062430789993655,-2.7061397555365705,1.2938602444634297,0.0019956038870025095,0.8447253302529641,54.56163320650076,272.2756279991143,2.5925071688132424,1069.1900544166565,1511282172
2,1003,11.823377382489667,9.429897261432071,7.793421825110968,5.210253138460526,1.2102531384605266,-3.997761456142179,0.002238543857821629,1.2102531384605266,1.2102531384605266,0.05435572109274128,0.8153246120749703,29.15304512158984,142.26821000497551,2.0310876508766613,1069.1900544166565,1511282172
3,1004,12.014477965114075,9.170488163431875,7.150186018891115,5.195276381306651,2.073307248000284,-7.646524528915671,-3.6465245289156707,-0.8778502691227734,0.6675011287014472,0.01904980138800793,0.899052356715355,40.40825473044327,201.06961810273907,1.4521829807019828,1069.1900544166565,1511282172
4,1005,14.652626788103248,10.652626788103248,6.652626788103247,2.6526267881032473,2.6526267881032473,-7.046704577240901,-3.0467045772409014,-3.0467045772409014,-1.3473732118967527,0.006048359746751121,0.9043101465615564,54.69504684341351,270.9439488440874,2.058313799135309,1069.1900544166565,1511282172
5,1006,7.550768229005786,4.594543959950963,4.594543959950963,3.9280328449387314,2.55338854580675,-4.655085363516014,-3.2811301561279285,-0.946342542979334,1.3212586178365633,0.0053052238217351395,0.8701259880338237,48.8610001113267,233.42527836509805,1.9597845746173215,1069.1900544166565,1511282172
6,1007,10.221369593013637,7.614894796463906,7.614894796463906,7.614894796463906,3.614894796463906,-8.231550007095068,-6.00309677129855,-2.0030967712985497,1.9969032287014508,0.00015007053424387698,0.863572095679892,79.92763239533619,399.2071008125539,3.1773621307882793,1069.1900544166565,1511282172
7,1008,8.569677620231952,8.569677620231952,8.569677620231952,4.569677620231952,1.1984294347816482,-2.972695452579859,-2.189962683067826,-0.12841591317515966,-0.12841591317515966,0.11314807943610233,0.8994988217557214,22.49673851180698,110.64276265300978,1.3325004617482112,1069.1900544166565,1511282172
8,1009,12.934757957268273,11.263517027908593,7.263517027908594,3.263517027908594,3.0460838503520353,-3.390067295128592,-3.390067295128592,-2.3867045843942787,1.562518932324263,0.0013883566902268087,0.8741518975969094,62.63626755481871,288.4322975275086,2.338383279064143,1069.1900544166565,1511282172
9,1010,8.264966893202477,4.264966893202476,2.7616342908578737,2.7616342908578737,1.4064603154084516,-8.35673057403367,-4.832663512508587,-1.2510650292137144,-0.3559843863998542,0.07999991337244554,0.8782138912465273,23.818140975490163,114.71537005421968,0.9560818436407093,1069.1900544166565,1511282172
10,1011,13.12691679625096,11.0882897379471,11.0882897379471,7.0882897379471,3.0882897379471004,-6.7024660120228745,-2.7024660120228745,-2.044275102988175,-0.9117102620528996,0.0010065604691321354,0.8866389831173357,66.47593679889384,332.3750661261949,2.5537214155512804,1069.1900544166565,1511282172
11,1012,9.866265157218319,9.866265157218319,9.866265157218319,5.866265157218318,1.866265157218318,0.7361357788093374,1.5662590603034783,1.7457713801764925,1.7457713801764925,0.008061268266296568,0.6886778507361576,49.70324323330631,196.87219387364544,8.432130601630378,1069.1900544166565,1511282172
12,1013,12.156819678722275,10.410729250338708,6.410729250338709,2.4107292503387088,1.5995252947791119,-6.845428205348122,-2.8454282053481226,0.19391798454869535,0.3341753183817573,0.05396688025089873,0.9095049054295872,31.534668970770348,142.89201074746896,0.94332386057718,1069.1900544166565,1511282172
13,1014,8.619074618541008,8.619074618541008,5.539290470982993,4.729447710873884,1.1742075447891327,-7.145944603371086,-3.1459446033710856,-1.3886142642391255,0.08293150177371778,0.11970369886080236,0.8959097550145452,21.365542532854597,106.38205064233945,1.4416530477957514,1069.1900544166565,1511282172
14,1015,6.806899408607573,6.806899408607573,6.806899408607573,2.806899408607573,1.6902194768636918,-13.137379241825792,-10.309780523136308,-6.309780523136308,-2.3097805231363084,0.045521658356753744,0.9323724368056022,36.48853352336361,182.05571093061195,1.3456713742013928,1069.1900544166565,1511282172
15,1016,7.451051779979772,4.115077049591264,4.115077049591264,2.235042461754778,1.5868622756500106,-4.9597243749007065,-3.5550007870131326,0.4449992129868672,0.6981587452770132,0.05387571447172991,0.9130839966868683,32.63530546375441,141.9801279048616,0.9497606825654964,1069.1900544166565,1511282172
