,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,execute_time,seed
0,1001,6.835607941785289,2.8356079417852893,-1.1643920582147107,-5.164392058214711,-1.1643920582147107,0.8291829065636936,0.9312440295753609,2.0,5.908823135495042,93.77682994413178,322.1061897277832,1511282172
1,1002,7.582643702541806,3.8579621286592385,3.3615491097707846,-2.6263673152630647,-0.04791690284283412,0.0004170806762352059,0.2090998728063681,38.82064948534952,114.48366403729636,74.70371566067854,322.1061897277832,1511282172
2,1003,7.034524626479984,4.556194803271075,1.2137908681020173,-3.932814705617681,-2.643980302988676,0.11241377208060647,0.9417592920171698,46.495935108026714,139.47258598037777,1.774085810447823,322.1061897277832,1511282172
3,1004,6.123460566040203,5.169650817874354,1.7578495701742085,-2.99338830868071,-1.9869007121064142,0.03938654563847135,0.7303317512105711,33.74906883294276,101.2341879668009,5.111635610137988,322.1061897277832,1511282172
4,1005,5.354519647962454,4.307988795435534,3.0176396650237187,1.3513726874815335,2.5477381783711897,0.0006512527025008438,0.007913254049648488,4.204004925262005,10.30412097807767,123.11711177503446,322.1061897277832,1511282172
5,1006,3.61453744935236,3.57886672539556,2.15590531919522,-2.5398572310954144,-0.5823369748589879,0.015623462313120555,0.29219738302439,15.514171032709635,45.83805769111817,57.42596350083598,322.1061897277832,1511282172
6,1007,2.9206490374687415,2.8271874574929243,0.5783886637887847,-2.5425017369656246,-0.40152063062577836,0.27603079213923176,0.9543720777372577,31.707153163182177,90.90139347659354,8.920885040162144,322.1061897277832,1511282172
7,1008,7.276780748943293,6.802778719709633,4.391855178090859,1.6930781384461184,2.5400681379748278,4.882086993759883e-06,0.004788859901431519,20.406398627006414,59.12514472792062,124.3045266489879,322.1061897277832,1511282172
8,1009,2.927629963292292,2.7046788340001178,1.3323469489035822,-3.7872824472435638,-0.949518814250649,0.09191433587174276,0.8080311909345604,29.086595551071593,84.86559974713298,2.1251876797735583,322.1061897277832,1511282172
9,1010,9.095797774393645,8.091888434238742,4.144037095401204,-0.8879292569234467,1.8651132585916486,1.7024827009529734e-05,0.01996065882052367,26.211864510927818,78.58640637336103,120.27877258538003,322.1061897277832,1511282172
10,1011,8.74692991859697,7.7407101999802475,4.200199723322688,3.024239308371639,3.8951303702136153,2.0985844493700017e-06,0.002154211496812275,21.82174160281025,60.569016770704984,125.04214883182296,322.1061897277832,1511282172
11,1012,6.601090229880302,4.431711298607495,4.293037761802406,0.884567323767846,1.4418255154631066,1.239121330751399e-05,0.02427461741449599,31.720103697044898,85.97013403393665,119.15917173716355,322.1061897277832,1511282172
12,1013,5.772480284662658,2.0337503836505317,1.9064140746317322,-3.6277233857723634,0.33671824152076235,0.03801968123030397,0.5964775405338025,26.060949078804978,67.85771537038302,14.663468663218959,322.1061897277832,1511282172
13,1014,5.019391158870702,1.4543302257067707,-1.084450801545835,-7.928229048254989,-4.284600359971526,0.8608618337576557,0.9997790318076853,33.956404832215114,99.36157459575611,103.53192555979422,322.1061897277832,1511282172
