,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,execute_time,seed
380,1381,5.441919408965737,1.4419194089657372,1.4419194089657372,-0.1831971230184677,0.5747378795627965,0.09885961481687887,0.8885710863326725,45.042709098486036,91.30081622429554,4.165243512767998,819.5944066047668,1511282172
381,1382,5.442804021799795,1.4428040217997942,1.4428040217997942,-0.18358731374882664,0.5741805887574578,0.09873141707972964,0.8884877123272467,45.03911143920105,91.29832935657633,4.164289244031226,819.5944066047668,1511282172
382,1383,5.443749685035559,1.4437496850355596,1.4437496850355596,-0.1835933297791883,0.5736549236574409,0.09858869806829601,0.8883837356065106,45.03680729258802,91.29805966179781,4.1635835011984,819.5944066047668,1511282172
383,1384,5.50078970614854,5.50078970614854,1.5007897061485398,-4.090686209925322,-2.49921029385146,0.06670498050392597,0.8830722341993337,43.45836673313002,130.37188259272506,5.309242573114491,819.5944066047668,1511282172
384,1385,5.444637831939392,1.4446378319393924,1.4446378319393924,-0.18280290665559273,0.5729108022051519,0.09844840862281286,0.888274988881192,45.03825362550165,91.30383437698632,4.163297707657611,819.5944066047668,1511282172
385,1386,5.445472903129174,1.4454729031291738,1.4454729031291738,-0.18309433463417646,0.5723236630070929,0.09832736935869381,0.8881892952783086,45.033958971409746,91.29969032009714,4.1624736385233385,819.5944066047668,1511282172
386,1387,5.446375835515418,1.4463758355154188,1.4463758355154188,-0.1829454795525438,0.5717603445766215,0.09819021279332053,0.8880831135301475,45.03160960016877,91.29897859955594,4.161914781916125,819.5944066047668,1511282172
387,1388,5.4471798961557125,1.4471798961557127,1.4471798961557127,-0.18320047314085808,0.5711346058245098,0.0980741705170525,0.8879979499885291,45.02689081772474,91.29386604072107,4.1611420246066135,819.5944066047668,1511282172
388,1389,5.44797613830073,1.4479761383007301,1.4479761383007301,-0.18353136775208423,0.5704866204936256,0.09796053445758901,0.8879149242266977,45.02159953891636,91.28773485818556,4.160328130288513,819.5944066047668,1511282172
389,1390,5.44880288643976,1.4488028864397606,1.4488028864397606,-0.1861832241520236,0.5679258917590478,0.09789192660450895,0.8879822468803829,45.01134611923765,91.2763271605222,4.1568917086084864,819.5944066047668,1511282172
390,1391,1.5825266319132165,1.5825266319132165,1.5825266319132165,-2.4174733680867835,-2.4174733680867835,0.11329255797033057,0.8892968570513096,42.25795579923262,119.65069056154564,5.685569941439924,819.5944066047668,1511282172
391,1392,5.449345524204837,1.4493455242048368,1.4493455242048368,-0.18810351958751093,0.563182532384088,0.09788476671524117,0.8878773357424263,44.95347563814258,91.17171092803744,4.1545238008716785,819.5944066047668,1511282172
392,1393,5.450144925994267,1.4501449259942671,1.4501449259942671,-0.1883181329713628,0.5623299481454871,0.09777126958284034,0.8877854304157696,44.946615579616385,91.16252277330351,4.153777243161916,819.5944066047668,1511282172
393,1394,5.451024182677701,1.451024182677701,1.451024182677701,-0.18806798541834335,0.5614994258105499,0.097639587073,0.8876689669069356,44.94139457901111,91.15619538888507,4.153317954100578,819.5944066047668,1511282172
394,1395,5.451795894585236,1.4517958945852358,1.4517958945852358,-0.18823450976274136,0.5606223470506886,0.09753019576787939,0.8875763230902676,44.93416684957395,91.14613735724166,4.15263642501382,819.5944066047668,1511282172
395,1396,5.452603718682723,1.452603718682723,1.452603718682723,-0.18806475643323273,0.5597874310089818,0.09741077345054588,0.8874683630546725,44.92828521283424,91.1383552418639,4.152183030024296,819.5944066047668,1511282172
396,1397,5.453355280297259,1.453355280297259,1.453355280297259,-0.18818440606285747,0.5588725567229778,0.09730444986545395,0.8873741094809201,44.92059463235176,91.12728223953654,4.151557727736567,819.5944066047668,1511282172
397,1398,5.454199535712947,1.4541995357129474,1.4541995357129474,-0.18793210296790885,0.5579272318523754,0.09717963890369691,0.8872560641717255,44.913800553747535,91.11784158598584,4.151142894437038,819.5944066047668,1511282172
398,1399,5.118640185358314,1.1186401853583139,1.1186401853583139,-2.8813598146416863,1.1186401853583139,0.13164683064029334,0.7983834972169119,34.38077508078826,68.75932032221154,5.879604295793634,819.5944066047668,1511282172
399,1400,5.455163545347325,1.4551635453473257,1.4551635453473257,-0.18686224428021347,0.5591792679928262,0.09700181990894532,0.8877689344988988,45.05322950484952,91.38943133573143,4.147810468260104,819.5944066047668,1511282172
400,1401,5.455925559368171,1.455925559368171,1.455925559368171,-0.18687256085359505,0.558215293028995,0.09689332025632144,0.8876841421582129,45.04832554954041,91.3836605749851,4.147159636643291,819.5944066047668,1511282172
401,1402,5.4567242935618125,1.4567242935618128,1.4567242935618128,-0.1864298210354587,0.5573045005154156,0.09677328810487079,0.8875804656919766,45.04524439340351,91.38092196192868,4.146817495320202,819.5944066047668,1511282172
402,1403,5.4574320369984965,1.4574320369984968,1.4574320369984968,-0.18637019958296563,0.5563399523745902,0.0966724993456496,0.8874969907824497,45.04009234381898,91.37435341609262,4.146265035745111,819.5944066047668,1511282172
403,1404,5.458134505031463,1.4581345050314631,1.4581345050314631,-0.18731326547014904,0.5547934750521147,0.09659039497308528,0.8874782350748476,45.034327401056856,91.36825571469463,4.1446881986886766,819.5944066047668,1511282172
404,1405,5.458854611821181,1.4588546118211805,1.4588546118211805,-0.18600144448787814,0.5541126854211962,0.09647022885564627,0.8873186078232719,45.028329334413,91.35823908158004,4.145270152159608,819.5944066047668,1511282172
405,1406,5.459495243070391,1.4594952430703905,1.4594952430703905,-0.1858336137866976,0.5531006910143038,0.09637918499693987,0.8872361778431597,45.022684642198726,91.35031654188002,4.1448407584327365,819.5944066047668,1511282172
406,1407,7.120604046424998,3.247960419449274,1.3297052796337263,-1.3264172868191386,-1.078717739543172,0.09157832284044679,0.844210303468209,32.98932985362046,97.10438451877263,5.250077386416895,819.5944066047668,1511282172
407,1408,5.460088321390537,1.460088321390537,1.460088321390537,-0.18340159239758624,0.554609731207379,0.09624217011517691,0.886911975920907,45.00662154999221,91.31765584047761,4.1477406912715615,819.5944066047668,1511282172
408,1409,5.460663404739345,1.4606634047393456,1.4606634047393456,-0.18318177099942412,0.5537775450986596,0.09615893233153204,0.8868266738972082,45.000573092138715,91.30851788938125,4.147486615184097,819.5944066047668,1511282172
409,1410,5.461276036810108,1.4612760368101074,1.4612760368101074,-0.1824666394179617,0.5530480762311302,0.09606305872211851,0.8867199616592266,44.996596495690525,91.30280345917303,4.147591152985913,819.5944066047668,1511282172
