,index,upper1,upper2,upper3,upper4,upper5,lower1,lower2,lower3,lower4,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed
20,1021,8.32680585473852,6.503996288575842,6.17047014835084,3.177474216078279,2.211187017476041,-6.60645350503429,-4.0202926328705475,-2.6024108423072176,0.4539034402336972,0.013537064723421281,0.7015601460548009,27.02048561368538,130.41653116574832,7.121136262975381,48.0,4.316221714019775,98204892800484403055623800779791099565
21,1022,8.32680585473852,6.503996288575842,6.17047014835084,3.177474216078279,2.211187017476041,-6.60645350503429,-4.0202926328705475,-2.6024108423072176,0.4539034402336972,0.013537064723421281,0.8197711800614046,35.162439805808305,169.7142388752589,2.2981288218926363,47.9,4.316221714019775,98204892800484403055623800779791099565
22,1023,8.32680585473852,6.503996288575842,6.17047014835084,3.177474216078279,2.211187017476041,-7.345810704251695,-4.759649832087952,-3.341768041524622,-0.2854537589837074,0.013537942140884062,0.8197780234416494,35.162439805808305,172.8750710445783,2.318454710049748,47.8,4.316221714019775,98204892800484403055623800779791099565
23,1024,8.32680585473852,6.503996288575842,6.17047014835084,3.177474216078279,2.211187017476041,-7.345810704251695,-4.759649832087952,-3.341768041524622,-0.2854537589837074,0.013537942140884062,0.9600718530552421,56.51646387927798,277.86154198515624,2.5637545893666265,47.699999999999996,4.316221714019775,98204892800484403055623800779791099565
24,1025,8.32680585473852,6.503996288575842,6.17047014835084,3.177474216078279,2.211187017476041,-6.90487779111716,-4.759649832087952,-3.341768041524622,-0.2854537589837074,0.013537942140884059,0.9600718530553796,56.51646387927798,277.8615419851546,2.5637545893691613,47.599999999999994,4.316221714019775,98204892800484403055623800779791099565
25,1026,8.32680585473852,6.503996288575842,6.17047014835084,3.177474216078279,2.211187017476041,-7.370257550556902,-5.225029591527695,-3.8071478009643656,-0.75083351842345,0.013537745613644328,0.9600750788214325,56.51646387927798,279.7755583789943,2.5762331856020606,47.5,4.316221714019775,98204892800484403055623800779791099565
26,1027,8.32680585473852,6.503996288575842,6.17047014835084,3.177474216078279,2.211187017476041,-7.197775289656489,-5.052547330627283,-3.6346655400639527,-0.75083351842345,0.01353774561408094,0.9600753896718708,56.51646387927798,279.7755094833427,2.57623862569391,47.4,4.316221714019775,98204892800484403055623800779791099565
27,1028,8.32680585473852,6.503996288575842,6.17047014835084,3.177474216078279,2.211187017476041,-8.195390237649802,-6.0501622786205935,-3.6346655400639527,-0.75083351842345,0.01353774561374384,0.9600752801107459,56.51646387927798,279.7755096136195,2.57623659734635,47.3,4.316221714019775,98204892800484403055623800779791099565
28,1029,8.32680585473852,6.503996288575842,6.17047014835084,3.177474216078279,2.211187017476041,-7.852037832192389,-5.7068098731631824,-3.6346655400639527,-0.75083351842345,0.01353774561386288,0.960075318828743,56.51646387927798,279.7755096160972,2.576237314461948,47.199999999999996,4.316221714019775,98204892800484403055623800779791099565
29,1030,8.32680585473852,6.503996288575842,6.17047014835084,3.177474216078279,2.211187017476041,-7.43061353300075,-5.285385573971544,-3.6346655400639527,-0.75083351842345,0.013537745614004667,0.9600753649018161,56.51646387927798,279.7755095913677,2.5762381676256765,47.099999999999994,4.316221714019775,98204892800484403055623800779791099565
30,1031,10.81728369632467,8.994474130161993,8.66094798993699,5.667952057664429,2.211187017476041,-7.43061353300075,-5.285385573971544,-3.6346655400639527,-0.75083351842345,0.013511444430908242,0.9599969391406776,56.51646387927798,282.5056604197209,2.5927934329233557,47.0,4.316221714019775,98204892800484403055623800779791099565
31,1032,11.668894429322496,9.846084863159817,9.512558722934816,6.519562790662254,3.062797750473866,-6.579002800002925,-4.433774840973719,-2.7830548070661276,0.10077721457437505,0.0010963910343373476,0.8157754402874742,56.51646387927798,282.50500412041856,3.2948298873511352,46.9,4.316221714019775,98204892800484403055623800779791099565
32,1033,11.668894429322496,9.846084863159817,9.512558722934816,6.519562790662254,3.062797750473866,-7.146510433127794,-5.001282474098588,-3.3505624401909966,-0.4667304185504939,0.001096391034695495,0.8157745238016376,56.51646387927798,282.5545940510223,3.2951753859801096,46.8,4.316221714019775,98204892800484403055623800779791099565
33,1034,12.79623060742653,9.846084863159817,9.512558722934816,6.519562790662254,3.062797750473866,-7.146510433127794,-5.001282474098588,-3.3505624401909966,-0.4667304185504939,0.0010963910346954947,0.8157745238016375,56.51646387927798,282.55459405102226,3.2951753859801123,46.699999999999996,4.316221714019775,98204892800484403055623800779791099565
34,1035,12.077350068677202,9.127204324410489,8.793678184185488,6.519562790662254,3.062797750473866,-7.146510433127794,-5.001282474098588,-3.3505624401909966,-0.4667304185504939,0.0010963910346954947,0.815774523586179,56.51646387927798,282.55459403101366,3.295175391445035,46.599999999999994,4.316221714019775,98204892800484403055623800779791099565
35,1036,11.061685519451729,8.111539775185015,7.778013634960013,6.519562790662254,3.062797750473866,-7.146510433127794,-5.001282474098588,-3.3505624401909966,-0.4667304185504939,0.0010963910346952347,0.8157744930491762,56.51646387927798,282.5545862318402,3.2951761337920185,46.5,4.316221714019775,98204892800484403055623800779791099565
36,1037,12.17184928521825,9.221703540951538,8.888177400726537,6.519562790662254,3.062797750473866,-7.146510433127794,-5.001282474098588,-3.3505624401909966,-0.4667304185504939,0.0010963910346954947,0.8157745236742258,56.51646387927798,282.55459404057376,3.295175389220779,46.400000000000006,4.316221714019775,98204892800484403055623800779791099565
37,1038,12.66776412427804,9.717618380011327,9.384092239786325,6.519562790662254,3.062797750473866,-7.146510433127794,-5.001282474098588,-3.3505624401909966,-0.4667304185504939,0.001096391034695494,0.8157745237975442,56.51646387927798,282.55459405103426,3.2951753860864788,46.300000000000004,4.316221714019775,98204892800484403055623800779791099565
38,1039,12.66776412427804,9.717618380011327,9.384092239786325,6.519562790662254,3.062797750473866,-7.062445524963561,-4.9172175659343536,-3.3505624401909966,-0.4667304185504939,0.001096391034695494,0.8157745237975443,56.51646387927798,282.55459405098935,3.2951753860861843,46.2,4.316221714019775,98204892800484403055623800779791099565
39,1040,12.66776412427804,9.717618380011327,9.384092239786325,6.519562790662254,3.062797750473866,-6.2145977522633515,-4.069369793234143,-3.3505624401909966,-0.4667304185504939,0.0010963910346954925,0.8157745237975472,56.51646387927798,282.5545940160417,3.2951753858593964,46.1,4.316221714019775,98204892800484403055623800779791099565
40,1041,12.66776412427804,9.717618380011327,9.384092239786325,6.519562790662254,3.062797750473866,-7.39042173685954,-5.245193777830332,-3.3505624401909966,-0.4667304185504939,0.0010963910346954947,0.8157745237975433,56.51646387927798,282.55459405107763,3.2951753860867834,46.0,4.316221714019775,98204892800484403055623800779791099565
41,1042,12.66776412427804,9.717618380011327,9.384092239786325,6.519562790662254,3.062797750473866,-6.097458517933028,-3.952230558903821,-2.0575992212644856,0.826232800376018,0.0010963881769801174,0.8157761993932934,56.51646387927798,282.32953734590006,3.293671927905396,45.9,4.316221714019775,98204892800484403055623800779791099565
42,1043,12.66776412427804,9.717618380011327,9.384092239786325,6.519562790662254,3.062797750473866,-7.005366301521089,-4.860138342491883,-2.9655070048525474,-0.0816749832120447,0.0010963910347291067,0.8157751541117514,56.51646387927798,282.5265939213265,3.2949773760566643,45.800000000000004,4.316221714019775,98204892800484403055623800779791099565
43,1044,12.66776412427804,9.717618380011327,9.384092239786325,6.519562790662254,3.062797750473866,-7.005366301521089,-4.860138342491883,-2.9655070048525474,-0.0816749832120447,0.0010963910347291067,0.7484811008681101,50.15426783825369,250.72187348971286,5.534100370093645,45.7,4.316221714019775,98204892800484403055623800779791099565
44,1045,10.940692145524995,9.717618380011327,9.384092239786325,6.519562790662254,3.062797750473866,-7.005366301521089,-4.860138342491883,-2.9655070048525474,-0.0816749832120447,0.0010963910347291063,0.7484811008681099,50.15426783825369,250.7218734897128,5.534100370093656,45.6,4.316221714019775,98204892800484403055623800779791099565
45,1046,8.600632887013958,7.3775591215002905,7.044032981275288,4.179503532151218,0.7227384919628288,-9.345425560032126,-7.20019760100292,-5.305566263363584,-2.421734241723082,0.23492018185359825,0.9986051475413497,50.15426783825369,250.72181755710866,8.39648344807423,45.5,4.316221714019775,98204892800484403055623800779791099565
46,1047,8.600632887013958,7.3775591215002905,7.044032981275288,4.179503532151218,0.7227384919628288,-10.123325484494256,-7.20019760100292,-5.305566263363584,-2.421734241723082,0.23492018185359825,0.998605147541326,50.15426783825369,250.72181755710875,8.396483448073512,45.4,4.316221714019775,98204892800484403055623800779791099565
