,index,upper1,upper2,upper3,upper4,upper5,lower1,lower2,lower3,lower4,alpha,power,sample_size,max_ess,obj_func,execute_time,seed
0,10001,7.764456317988972,3.764456317988972,3.764456317988972,3.764456317988972,3.764456317988972,-5.4387247581384495,-5.4387247581384495,-1.4387247581384495,2.561275241861551,0.00025665936384109463,0.8769200336542576,85.56337110898191,365.89621875855534,2.837188872138894,38761.33492255211,1511282172
1,10002,10.468545660450879,6.468545660450879,6.227408054391104,6.105312547807403,2.1053125478074026,-7.672507927130896,-4.447758517498911,-0.9637220191653806,1.061254817644754,0.017430018508481967,0.895561414642152,40.884736797588204,203.89610653393243,1.4892777482302197,38761.33492255211,1511282172
2,10003,7.727935369124453,3.7279353691244532,3.065340349576805,2.539731234044993,2.539731234044993,-8.834966453136802,-5.015047169079729,-1.460268765955007,-1.460268765955007,0.008581783455517829,0.8965909527416052,50.22304412700696,246.721865319795,1.866768511960643,38761.33492255211,1511282172
3,10004,5.598496496906771,5.598496496906771,5.164351785946537,4.901020986712603,4.901020986712603,-3.5207559535405712,-0.08807525628141999,0.9010209867126031,4.901020986712603,5.796696515423145e-07,0.8571539715155709,160.0,633.4344138348222,4.777576577645475,38761.33492255211,1511282172
4,10005,9.861066973819469,5.861066973819469,5.803891088745913,5.206619467909934,1.206619467909934,-2.0275182034067853,0.2585050530394788,1.206619467909934,1.206619467909934,0.05373330054473186,0.8516378809976887,33.42865225364443,162.41806865530575,1.4163289318001973,38761.33492255211,1511282172
5,10006,2.5124200982421696,2.5124200982421696,2.346327593582743,1.8591211966829555,1.8591211966829555,-11.554729406447173,-9.636047944777555,-6.140878803317045,-2.1408788033170447,0.050958836741705246,0.9293872140536691,37.746435891449735,185.3586874875414,1.3357287505569957,38761.33492255211,1511282172
6,10007,5.783392704039391,5.783392704039391,5.6659555873826415,5.202236641063057,1.2022366410630567,-6.178106067675612,-2.7623324911452958,-0.37564967564048724,-0.37564967564048724,0.11381744485373911,0.8916806720536162,21.530918127880536,107.3546520374648,1.3349004848857862,38761.33492255211,1511282172
7,10008,10.278200331761791,6.2782003317617905,6.03626160637941,3.002425343683459,3.002425343683459,-8.38199880042394,-4.576714885134061,-2.0896861720705893,1.9103138279294112,0.002067228760549385,0.8759553872077892,60.91728708330658,268.94299616121907,2.1879782614111116,38761.33492255211,1511282172
8,10009,9.39202001144565,9.39202001144565,9.243462131314367,5.585064332149621,1.5850643321496205,-11.32673592990926,-8.60880237904284,-4.734359167423529,-0.7343591674235286,0.05647585171802512,0.9079119909581403,30.550137167105014,152.7014369620458,1.006721890125607,38761.33492255211,1511282172
9,10010,8.300041650195134,4.3000416501951335,4.09587226690896,1.9820693269196556,1.9820693269196556,-5.391574729377967,-1.9786439645982352,0.9522527226685469,0.9522527226685469,0.030962652125690368,0.8974204037636632,39.13307311680605,158.213547415049,1.0832585981444296,38761.33492255211,1511282172
10,10011,10.202209872902326,6.202209872902326,6.089119745112827,3.2972201141307442,3.2972201141307442,-5.916766702862783,-5.070000057084342,-3.196399468891653,-0.7027798858692558,0.000780453732280331,0.8963817321321397,73.24467863178512,362.8793348413027,2.7295323027310214,38761.33492255211,1511282172
11,10012,7.709892676432883,3.709892676432883,3.349379119564552,2.2958465432883894,2.2958465432883894,-8.10908033514126,-5.526162332358601,-2.263745045943253,1.1421595098675537,0.015849598811530814,0.8957816478851379,43.827720591252614,192.9166205749351,1.434011976760576,38761.33492255211,1511282172
12,10013,9.29139599617695,9.29139599617695,8.906943628642276,5.877810534936475,1.877810534936475,-5.843921905556091,-2.293484025479936,-1.1750139296161535,0.9829254765034072,0.02957204536022982,0.9109862575284932,37.81427307063433,188.52268536615486,1.3059201694229137,38761.33492255211,1511282172
13,10014,9.05680697408214,5.056806974082139,4.989149784205857,1.6499732464378358,1.6499732464378358,-11.394251155411224,-7.892194072896207,-5.501072162567394,-1.5010721625673937,0.06793130773237706,0.9228202323332684,32.142615861061415,157.0073422373151,1.1483801697977294,38761.33492255211,1511282172
14,10015,7.452088300706069,7.452088300706069,7.343090887390791,5.37044287378088,1.37044287378088,-13.855728388910082,-10.17389310689768,-6.62955712621912,-2.6295571262191197,0.08527434755033271,0.9216286689755457,27.954962377251057,139.77291093628259,1.1706532061173156,38761.33492255211,1511282172
15,10016,3.9660306130749516,3.9660306130749516,3.6591003249220906,3.296639661248392,3.296639661248392,0.43452213299758125,1.6664572223740357,3.296639661248392,3.296639661248392,0.0002694086074970539,0.9647911078068512,160.0,443.1889275427648,3.903396399061034,38761.33492255211,1511282172
16,10017,9.714806224320961,5.714806224320961,4.175165741977634,3.951792710228185,3.951792710228185,-2.4542237838263246,-1.7518040119920277,-0.4111867041202597,3.5888132958797407,5.880053462194819e-05,0.8651567811037038,101.45519695936542,410.40757417352984,3.2340160663192097,38761.33492255211,1511282172
17,10018,10.097365146730219,6.097365146730219,5.685303782579892,5.481457876411826,1.4814578764118254,-8.420927887720223,-5.644359698634614,-1.7716663001037365,-0.04853642436766292,0.06922572636639066,0.9074885985425974,28.367633159186212,141.65856577877713,0.9845926955002076,38761.33492255211,1511282172
18,10019,10.22201766918647,6.22201766918647,3.4469729978577224,2.4234352778931596,2.4234352778931596,-11.792931223912845,-8.453521295256813,-5.57656472210684,-1.5765647221068404,0.011416175698303513,0.8995254923680812,47.587378190646504,235.71273465473965,1.7586386664977944,38761.33492255211,1511282172
19,10020,11.74199836113539,7.7419983611353915,5.7351197271619005,5.175443519757304,1.175443519757304,-2.879473409560142,-2.6615520011238383,0.42939423880365046,0.42939423880365046,0.10569205374072294,0.9060818228750632,25.359092050054336,125.6423327372846,1.2988811909197138,38761.33492255211,1511282172
20,10021,14.505198343177298,10.505198343177298,8.879653644410885,5.5551457501326,1.5551457501325998,-4.240391997002915,-0.844427972550249,1.5551457501325998,1.5551457501325998,0.025127496843233232,0.8688755081646675,44.76021549887123,216.89116804783467,1.6517132966399373,38761.33492255211,1511282172
21,10022,4.798099808690649,4.798099808690649,4.579076974693786,1.802973721333948,1.802973721333948,-7.616930616466694,-3.714391115904104,-1.7403401844904873,0.3615414782069186,0.04977717348009505,0.908713346577083,33.565821796312896,151.88521909706378,0.9970237563819063,38761.33492255211,1511282172
22,10023,8.680444300421824,4.680444300421824,4.3496769816094005,2.279041890045935,2.279041890045935,-4.448619293544525,-0.5319264465009166,-0.2302039291657607,1.310658463068842,0.01632777375909516,0.8983340302770335,44.05792612568905,188.91894547542745,1.4007637811837153,38761.33492255211,1511282172
23,10024,13.308540004099696,9.308540004099696,8.588176878586339,5.9634413097276715,1.9634413097276717,-8.712146216852343,-6.304401088772834,-2.739121598695597,1.260878401304403,0.023466913740010156,0.9193745448876542,41.82624037374687,208.3440053406652,1.517958504808702,38761.33492255211,1511282172
24,10025,8.806237482609369,8.806237482609369,6.874635867216284,5.446196785646011,1.4461967856460112,-11.181575499592176,-7.407756265650896,-4.198455707986481,-0.1984557079864806,0.07405437227347166,0.9101504876075134,27.982011526977544,139.77496275053838,1.0118259334126736,38761.33492255211,1511282172
25,10026,7.054283193610163,7.054283193610163,6.458968827360538,5.465715996274655,1.4657159962746553,-11.401037606317066,-8.17117796867228,-5.772633812627067,-1.7726338126270667,0.07136283689563301,0.9137225432449673,28.828014701556317,144.13126091571527,1.0343878779752655,38761.33492255211,1511282172
26,10027,4.362344570983166,4.362344570983166,4.200307864791333,1.185820883972392,1.185820883972392,-1.9702812002535073,0.3375511370867331,1.185820883972392,1.185820883972392,0.07375097388491296,0.9998503154495327,160.0,608.7649283686784,5.573029742246987,38761.33492255211,1511282172
27,10028,7.9268844688059685,3.9268844688059685,3.7060051581093303,3.3118412145915084,3.3118412145915084,-8.629015784315163,-5.2156322827349815,-1.6438833756827966,2.3561166243172034,0.0007876588916890471,0.9001660371076198,75.21945721738726,320.7566992581829,2.4541503529913022,38761.33492255211,1511282172
28,10029,6.63377966859024,2.6337796685902397,2.507328549942232,1.4676647870779178,1.4676647870779178,-8.607050612916654,-6.064790501831205,-2.5323352129220824,-2.5323352129220824,0.0965686319825291,0.9157883096377476,27.251582872764104,133.54245506775013,1.2390379299362801,38761.33492255211,1511282172
29,10030,13.696449541205604,9.696449541205604,8.609834955478602,5.267184342863598,1.267184342863598,-6.83171863918743,-4.4743419841257674,-1.5702681543520625,-1.5702681543520625,0.10254394574333349,0.8944980774234318,22.825681803302043,114.09254982939228,1.1703951289771086,38761.33492255211,1511282172
30,10031,8.311761550207914,8.311761550207914,8.017847251295816,5.5645579093842965,1.5645579093842967,-5.585956788128697,-3.461277032538691,0.46882650763135736,0.46882650763135736,0.05529066081010879,0.9111256545262773,32.06076668215497,158.99433561834368,1.05482654719094,38761.33492255211,1511282172
31,10032,9.579604999592362,5.579604999592364,5.48691270893756,2.0033325257846277,2.0033325257846277,-7.626418473053012,-7.290639119005854,-4.145475837782141,-0.14547583778214035,0.032138558302870684,0.9058503390070498,37.82382597506842,178.42485262532236,1.2119355318067018,38761.33492255211,1511282172
32,10033,10.776341512265088,6.776341512265088,3.3458873557735656,1.5043769709932027,1.5043769709932027,-8.675238935839204,-7.099552525410573,-6.495623029006797,-2.495623029006797,0.08955781065886792,0.9355352313935844,31.00402955828475,152.75320851848983,1.42681182998213,38761.33492255211,1511282172
33,10034,13.397733218757896,9.397733218757896,8.132064035852611,6.520777416428773,2.520777416428773,-7.231080462654512,-5.667455133295418,-1.9253971205678893,1.3124840605226187,0.005817989064302892,0.8722484329731215,48.26796935732169,240.8913072255072,1.9823397573684156,38761.33492255211,1511282172
34,10035,10.55019844251724,10.55019844251724,7.735077606269753,5.2047130477637165,1.2047130477637167,-9.586411760449204,-5.624653921792621,-2.7952869522362835,-2.7952869522362835,0.11415704710122536,0.8753974939606094,20.0,99.99688642155957,1.3765035492661628,38761.33492255211,1511282172
35,10036,4.5490394198118,4.5490394198118,4.107983151665723,1.2413370627863116,1.2413370627863116,-13.225832516829174,-9.779786905665105,-6.758662937213688,-2.758662937213688,0.1409227508761516,0.8884539549540962,20.0,97.79300109200953,1.9292980976119343,38761.33492255211,1511282172
36,10037,5.708445330734289,5.708445330734289,4.69475181110645,2.023734805176449,2.023734805176449,-6.4937183922393285,-4.116314720879085,-0.8390003765689507,0.9407861061954266,0.030490314563384895,0.9060511297333522,38.50376442880943,169.25793068576658,1.1623311596366066,38761.33492255211,1511282172
