c,delta_u3,delta_l3,delta_u2,delta_l2,obj_f,feasible
1.8357430902801442,0.10455698902981775,0.5002855703843815,0.547362327319125,0.8825518066286838,0.3158392217911567,1
1.8275469198302694,0.19711559221335492,0.4175768651868102,0.1810732809919597,0.8908593496538099,0.31175035308180576,1
1.7115492747683472,0.28359204992228587,0.5074114547086628,0.43501449586059776,0.8875562392070674,0.30496722224621925,1
1.7286879925183898,0.22548854291403003,0.418605148133773,0.4947407739689955,0.9403133808803771,0.3086805193693877,1
2.1448886765592903,0.25021766991307853,0.4720639805807409,0.547362327319125,0.8787733043774354,0.4113944669485096,1
2.0875524136925794,0.1724637407900364,1.0116927076013364,0.547362327319125,0.9074897047388693,0.357078999893252,1
1.960397619840967,0.24378137017767054,0.9889188098806311,0.22479270427536063,0.84821595566095,0.3207355627730398,1
2.06313746142151,0.17958678286816437,1.0011812327167613,0.0,1.2903588338921412,0.3250160760710914,1
1.9172558585678108,0.26613064916296664,0.433646702068732,0.0,0.8797163803233197,0.32095277647656206,1
1.7230769447086383,0.18177151342706452,0.5924381811981708,0.547362327319125,0.8514993257836124,0.29313861000815045,1
2.0319279393660272,0.2856959588889463,0.763882004322229,0.547362327319125,0.8544054316938945,0.3553761217846833,1
1.82964605174901,0.3380429441943819,0.5491230318965563,0.17275209508441242,0.905670002851112,0.31642594488202774,1
2.111124469740219,0.0,0.9257800444216997,0.0,1.3120245031934337,0.317769778698789,1
2.1448886765592903,0.3380429441943819,0.7561484284587197,0.2657980515424338,1.116652907440197,0.37760221647632247,1
1.9562212952722449,0.0715182353267831,0.5217361836676606,0.547362327319125,0.9235248487234199,0.32871546295612186,1
1.91873450289452,0.0,0.5250327839591736,0.547362327319125,1.3429802132836548,0.3051190930467375,1
1.8678848599928182,0.22697385375937623,0.41564770183113675,0.3898560771857149,0.9214782090551993,0.3268760536491967,1
1.8576315621071895,0.2999206459807846,0.5544168881627722,0.38532878389517805,0.8361254785113216,0.33080826616715897,1
2.0523209016966737,0.09900060165022631,0.9949289034832256,0.16590375438847987,0.9174103716059102,0.3235352965622126,1
