c,delta_u3,delta_l3,delta_u2,delta_l2,obj_f,feasible
1.5519103968225905,0.0037455040051782382,0.8680207673423348,0.05901967977599773,1.2830481667819353,0.20822345714927698,1
1.551950085461216,0.004033246284435881,0.5065832811832897,0.012574874312578773,1.2186206069319045,0.2174193669305062,1
2.1311106292695596,0.01105039467747866,0.5261142824763402,0.5471114729581891,1.1792573401778261,0.3613054905375502,1
1.5452559625978453,0.01418253855572087,0.8736477517834675,0.10552101580862677,0.9493080543235108,0.21465584929592577,1
1.8290189322848978,0.005889260052528093,0.5267148653247375,0.19134848106908273,1.1559786626011714,0.2720026794261449,1
1.5570258301059696,0.009328126487745258,0.9980849879624771,0.1897877820329314,0.9042545135481224,0.21096619053162136,1
1.5560010907528237,0.021658258034566256,0.7061058961748377,0.17080364395480035,1.0234527077780404,0.22119301328890995,1
1.5648467425703518,0.006752455762792305,0.4453796585423968,0.15073973148298692,1.098397792532877,0.2259058624106323,1
1.5647239734450507,0.012069844734354875,0.41949266975029076,0.06621347097807068,1.147423386631633,0.2224364207667507,1
1.5462419556318914,0.0011564341028056705,0.6596283491337592,0.2374642176551802,1.3350831959702043,0.21571286171328627,1
1.5961972817670689,0.0003719878994523066,0.7255499031202148,0.03718662214015198,1.031215214829754,0.21588399063871985,1
1.6868146475293448,0.014304636713843962,0.5836192754946986,0.11316218236039585,1.111953184798414,0.23658609836460057,1
1.7918824643229843,0.06949452110011008,0.7782303756485096,0.5352083045614409,1.2180529176881663,0.2873566478471934,1
1.7517185345277526,0.006640759703925489,0.8455700381662796,0.12569124972273166,1.014570147070747,0.253475242356238,1
1.7130493921719212,0.0062631792645278595,0.9717316403286567,0.08682010347689603,0.9080450690041334,0.24446573257064377,1
1.548595371831664,0.012852592319208869,0.7187407557267347,0.08974706698616178,1.1678836609321177,0.21056824122576895,1
1.741543070305174,0.0028182398570979384,0.42201796710595113,0.22659843563690601,0.9995717934003736,0.26733224359948277,1
1.5468809272955395,0.017418232823780463,0.6307264684269748,0.15605127635278387,1.3729828311148236,0.2131336595708795,1
1.549322704272124,0.039520480364801686,0.6895690886899982,0.308751599858801,1.3612802367142356,0.22287129738199918,1
1.573305010680642,0.3214397594678106,0.9458066256896667,0.005978320299861174,1.03079136891539,0.23813803786088117,1
1.549179197758912,0.002377263266985307,0.5411269429775475,0.04330813553362122,1.3930220897063914,0.21484112999989544,1
2.124016371377781,0.3172667555760348,0.5997920501750961,0.06341358317411466,1.1767318315283057,0.3674667375100694,1
1.5488359775184741,0.005150114799962011,0.7932559548800313,0.013083832070558089,0.9612187694135277,0.2052936053539375,1
1.7525954066323104,0.004223737019970804,0.7254878978529169,0.00451042530289548,1.268517285517837,0.24776145143627332,1
2.1334478344693943,0.015429887973923974,0.7457392983167082,0.012337715860682465,1.0843587264314907,0.3178355452303634,1
1.552680190212191,0.01010251455065457,0.6639055702477874,0.10310005584931667,1.3010488936298175,0.21104337494508096,1
1.545052766824382,0.017767287251119437,1.012912956424482,0.1625828217344605,0.8322242999124916,0.20921053870441486,1
1.5469958900666114,0.027716365382001645,0.43508866871345975,0.01554461054597289,1.4015552136280034,0.22023120023339607,1
1.5545263049330171,0.0027764575540022676,0.6416336785473847,0.3257851581136468,1.0033116834781723,0.22021242235239674,1
1.7654530934334196,0.3350463251203358,1.0118561030748587,0.5452681663179781,1.0238146519936844,0.3010626583136747,1
1.8047542290226668,0.003152091398162653,0.6439226389543142,0.44194020709027465,1.2897724662959718,0.284651797186052,1
1.5448971865818448,0.008702571654526415,0.8734881568530863,0.006354612114923805,1.038147755498626,0.20060449244243295,1
1.5458266552617672,0.002000946994916636,0.9629794033338277,0.09197364172598257,1.225413239377012,0.21342995826227118,1
1.5463991518191453,0.011177711982873893,0.907344472890412,0.15720059691550325,1.1707512994057183,0.21175988992052985,1
2.128347731899484,0.336625011605918,0.8522855066160404,0.5433083996227306,0.8557083938537406,0.38131514942305356,1
1.546528390649897,0.1374185638103463,0.6039884216901368,0.5455807260556352,0.8609263081914457,0.2536746473338904,1
1.556589608177605,0.008617112897351521,0.8031078095033177,0.23884205155926372,0.8783629179733015,0.22446169224517112,1
1.5468134097721329,0.010953144728364748,0.8276878101268035,0.47957980412762496,1.4234703817071384,0.23507068271395015,1
1.549094735845094,0.02768821131436077,0.8577450739518555,0.35940023587225656,0.9048498948249454,0.22173738231730658,1
1.5478287548692398,0.01436520982276076,0.9057918622822518,0.4963817162368337,1.1977449237764963,0.22181772470293445,1
1.5806365080626876,0.000948410960619149,0.42629038040872475,0.4349949587679968,0.8419405976796566,0.24686004723835386,1
1.5522808720517884,0.295183735151285,0.4738337035053778,0.01718862964849343,1.0659552200892544,0.24426302706328237,1
1.5520546262819854,0.28270675654727073,0.7563508527864182,0.5179065597262141,1.218821134556598,0.2577702962093371,1
1.553089196775451,0.00967974215754867,0.8938538470666295,0.43343969046927866,1.037549020395009,0.2290654614476484,1
1.5496908281448716,0.1891361347555184,1.0146514629614058,0.32258873401161314,1.1778340120640873,0.24731012461265836,1
1.5489319372685724,0.30760981086102207,0.9142381299330395,0.11200949893978121,0.900547089328567,0.2351796888642433,1
1.569002737613569,0.3320143803552826,0.5899123079914685,0.28856634563360883,1.4178836999492148,0.2633149216227548,1
1.5523767012536371,0.02130094547226835,0.8509132508515118,0.04641147263953145,1.3687585483975413,0.20967665215589112,1
1.5488864754031149,0.33724612230893813,0.42402958732844115,0.37043599441635855,1.0160813781375357,0.2683247690750747,1
1.552744245732439,0.0051285644496143635,0.9015054509795136,0.2438366845430002,1.003703806320166,0.22259185959503822,1
1.5473308251250892,0.3166559323302197,1.0091254359909145,0.12658030128433923,0.8989964034977521,0.24193788269577035,1
1.5467719225495553,0.26306156637440564,0.7145468793481922,0.01468401164729584,0.878347077057496,0.22756669656513032,1
1.5484442347661875,0.02360447304476639,0.6138339774052023,0.285644900175061,1.1431639010930508,0.22303674842518192,1
1.5518741699894156,0.021021449426955132,0.7951141953377381,0.5469649266740615,0.9824055779707817,0.2248440453750014,1
1.5466194015266075,0.29995460650585704,0.8402061085678572,0.12294487064559831,1.42720655310136,0.24309938265865677,1
1.5525164463628918,0.005545568345268347,0.6959716633443429,0.0946722301999951,1.3376961673427232,0.21337554874912296,1
1.546939440482235,0.005968167063014176,0.6992264545411115,0.36342084194015245,1.268901095041951,0.22078233996003604,1
