,0,1,2,3,4,5
0,1.992185115814209,1.992185115814209,1.992185115814209,-1.992185115814209,-1.992185115814209,19.962916577942703
1,2.9611237677429165,2.0938306961036757,1.7096056044101715,-2.9611237677429165,-2.0938306961036757,17.554019823794917
2,2.119577478632703,1.8734595104893361,1.8356079417852893,6.285533994301575e-16,1.1240757062936024,21.321187463737942
3,5.667150717927372,2.769501749643769,-3.1376343643960003,4.27168152007961,6.0,2.053231092513153
4,-6.0,-6.0,6.0,6.0,5.8111374749977145,60.0
5,-6.0,-6.0,1.8318941459722513,-6.0,-5.978026013582094,60.0
6,-1.3065749939018612,-4.858019827847613,1.8394198086525646,3.612741335930033,2.8692488185040563,26.23213328692069
7,3.3130949171765387,5.680848378105871,3.1224430354057056,-3.9017468116411447,1.596245811863512,11.419789949793554
8,-0.5658967684897362,2.632638790331935,-0.14331019984872118,2.3229713964425613,1.4177001121878101,2.9160325053927463
9,-4.044837083020851,-0.4602095466873779,1.0818884015991843,0.1732872426966452,1.259337227626177,39.84045590902394
10,3.6961790188915753,-0.8190362833543174,-3.5497091200433273,-0.9339952726058369,0.7805261946527002,18.377235669013462
11,3.53756307207205,-1.6870312677426105,0.69174085174064,1.7811419458683497,-1.761039560440837,32.37918341750411
12,-1.813213390620037,-0.9269053442166637,5.907945089034412,-5.885724781751653,4.964724012836198,39.60264073531478
13,4.991192410128969,-3.9342688065705156,5.698562892836797,-2.2389136076540694,-3.5188691151292746,27.820764159673512
14,-1.8812502409722658,2.4161723701743156,-3.628405086970959,4.379075575314985,5.04283729763479,33.58557712266595
15,-5.424826509392843,-4.935441776514713,-4.349806840871322,-2.9520641494287956,4.487870424713297,6.614635412500494
16,-1.4486461853491708,-1.7475212579672972,-5.7537609598889725,-1.8840347315885309,-2.1718904214186585,10.05948568750354
17,3.4905221156055113,-0.11164748500949884,4.874051657833961,2.4910807631647636,-4.274813841198338,24.77663190888525
18,-2.263741405337246,-3.8572981585606945,-4.753032109208487,-1.2263083293254455,-5.180353479212218,13.335300611060735
19,-4.354922852217332,-1.633912584337895,4.4722853610696784,-0.6272283115837176,-1.1026028218259354,45.91602684667665
20,3.104372719367152,-2.343537654826294,-2.3253900349993524,-5.96701432785633,3.1980602833041747,47.02401193374978
21,-0.4253910131012919,0.8035288351972314,-0.7367218485317419,1.2858096960428496,1.4490047796677805,24.192089965821644
22,-5.491026109527824,-5.907996590757788,3.7293058192468873,-5.783991223011296,-3.651794761417647,7.674451325133536
23,-2.328773099143822,3.004890973318142,-4.0394116012299435,-5.830628906810078,1.0250427565417368,32.531637466669586
24,3.7896639857638093,-5.239540160428327,-5.317302500178311,-3.3601733695248193,-5.976928840375606,40.617630949557
25,-1.6754995252851925,-3.6847933710415797,1.1124646857689466,-5.595439264705682,-2.4809553618356537,4.215305757006531
26,3.318190484720361,4.6612551198221475,1.482615448019403,1.792052765886191,-0.9929933751400792,22.988566897261634
27,3.2036303567425968,0.29444244641458805,-5.033969188409563,-4.467655995745058,4.548814668993941,2.5031834679099196
28,-2.680347506853808,3.779202561989134,-2.411093293149672,0.26548048427958637,4.935854751601127,49.93541978762414
29,-3.2878599985110144,5.824061784219815,5.100850570835666,0.7705395853295647,3.490695907671496,20.941219494665354
30,-1.4274537502653306,1.3116060937242953,2.3533259964274933,-2.397439338063072,-0.11030148149762375,52.22035995798847
31,-3.276347956335112,-3.4955014641863196,1.7517385469102713,1.0784240583689462,0.9558937566976242,29.97193294786093
32,-3.4213238316929653,3.8460070260841626,-2.2882782184661945,1.1624332241616804,1.6525812307024603,57.6726752404539
33,-2.0096872963285124,0.5425475846384931,-5.010596057562134,-2.4888170444414426,3.860789414269176,38.20037981595921
34,0.9341390075652196,-0.7286409614704992,-2.8669554791491327,-2.952719322005901,2.3602750814738798,57.36786890739952
35,1.3758139332296517,5.617946149575875,1.14566319260401,0.011998939093262884,2.85735031768251,30.440638771602636
36,-1.1718108337004356,-4.02177000241802,3.2214671746578816,-2.953401270292062,1.4742477855632705,34.814853133759044
37,-0.0723197672410194,3.9682073328035976,-3.0194643256026463,3.8316673459666575,-0.07611302986978874,5.624454716613444
38,4.8947245141871925,5.232186434382935,3.144517097525,-0.9400931718159828,-1.6086580644740982,51.13968136384102
39,-2.3160951861013297,-2.860183483475053,-4.095387004763463,-3.9494073292737646,-4.737303013376208,31.679992155050336
40,5.928525476265783,2.991564483288034,0.3135457469458309,0.135615324828799,5.5558582929468106,59.49749536665197
41,3.6934786287123345,2.309869230194087,-0.44084076212831746,-5.169769012792274,1.301322021286638,18.206619294227803
42,2.303809254260507,-1.8482023696081873,5.326054364984795,-2.0503262497713965,2.4646271250030516,10.070136687777186
43,4.976165022325823,3.6389377589290284,-5.501233106503013,0.8637509172752376,4.757925267243429,17.462449837621065
44,-5.99289085167031,-0.4912355881267034,-4.575229164967662,-2.11068988092833,-2.943561507470312,16.796943518782154
45,-2.384108922767985,-2.78145339506301,4.004928445141523,-5.153854160264602,-0.6559752592067642,51.04891804988794
46,2.010920047652389,0.5223532063267449,1.4198427589247924,-5.148752689121191,-0.7990743895083279,4.915182362089297
47,-4.5499008402057735,-5.307705369763018,-0.6925087184943255,2.177919946829654,2.9539572916632792,16.148327900005448
48,1.9256986715419888,2.451799026647791,1.565424377617716,-4.029806180762824,-2.972816450240826,7.984891530862983
49,1.9627583894132181,-3.8866814083917953,3.6882257062258574,-0.5321697927324927,-1.5271028237826973,44.75686888330095
50,-0.8946578275192572,-1.2389577930351896,5.857676031473858,2.2456382329432536,-1.9498085666330507,24.624612705086996
51,-1.1192042702807603,5.726862107418288,2.230981493535129,-0.165423089207148,0.5339748963752982,5.586948676329185
52,-0.44951116447376194,0.7524047030793444,4.723249459471656,0.36719654322210626,-3.7135371580432404,24.454028424659256
53,-1.7205793929096336,2.930831327429541,-5.950163196182011,-4.403364994105506,2.278924240319764,58.52284135871819
54,1.8715328111704563,5.004126765929879,3.071148926299074,-3.941084110024171,2.5235520480916662,52.03516810090989
55,-4.281444532992559,-5.022576615870612,-0.31689002026518587,-3.98095961574583,5.880645522215339,49.10190615478945
56,3.1285876002285207,1.9288163389168655,-5.1279159950627085,-4.187298504233828,1.5310672039999123,36.3485179520597
57,-2.4822338166554596,-2.754614412752926,-5.989261686908055,-3.9328041508769394,1.5337230117336542,15.747427704041373
58,0.6081882177467239,3.6937682954553086,4.581416335122867,-3.649340930658485,4.158232921624538,44.08475146496315
59,-3.314646623411381,2.1849413797436625,-4.23194735407201,4.102831079345695,-0.3158760351122156,14.899688434420876
60,-1.006186915412898,-3.0467352431897368,-2.8305485050859804,-5.030165701389519,4.711925269590992,42.443302783605716
61,-1.6792828142293397,-4.087296009439167,5.221594343083172,-4.605188623163273,-3.3199915186434197,19.07867266640373
