,0
195,140.75896889614327
196,140.84788432455778
197,34.720316859867175
198,73.22420685395531
199,122.33226174260653
200,138.43783215338584
201,132.93549090357573
202,126.87643602132967
203,104.26913068129599
204,46.486233000862185
205,140.79463628245307
206,113.86080142687528
207,6.622896112441589
208,14.86338828512959
209,39.14027040369105
210,80.38387196494628
211,80.62704947953452
212,124.31436056146119
213,20.792862853941717
214,140.78512262122854
215,34.381154109679315
216,118.29633041856277
217,120.81253377009635
218,40.803434965849014
219,112.98673428641449
220,72.59733739473327
221,119.38649845673177
222,14.038269635593728
223,98.0222947492293
224,1.6843738003429376
225,137.37900354145143
226,141.09827877023793
227,140.70439494885093
228,2.1891511285543
229,119.46578566442518
230,153.36038950649592
231,46.80775037132773
232,125.28825322515998
233,117.72621681616333
234,137.99818081983742
235,11.722045016048899
236,141.0419748634826
237,117.65273782414151
238,125.38225249749382
239,135.25285022683119
240,28.046112833028438
241,86.7282342759411
242,1.9654985182790803
243,140.6489358484889
244,147.2280013931736
245,125.25954964568496
246,120.99560181598113
247,114.64559933304359
248,140.74053397003894
249,140.85476707263342
250,98.36589270831755
251,141.09324903297392
252,1.638972224492063
253,84.8667637755656
254,4.178523388528819
255,146.78253984137007
256,7.470769433624351
257,11.475907644774425
258,90.30080847043061
259,85.2027470207079
260,10.563336754932685
261,19.600156528731823
262,35.37443339493802
263,198.39157547452015
264,15.860654698140303
265,140.48724527769073
266,167.62598749942774
267,33.25458578736917
268,46.140563777315315
269,95.84112885827015
270,140.75520947809164
271,164.62166879434218
272,141.01418139443123
273,47.58731078078434
274,122.26229273900621
275,140.96116715439882
276,140.9624778803006
277,139.54436986279467
278,140.39219080131448
279,1.752775429091977
280,42.86970008779633
281,140.79987635895787
282,42.11653264406211
283,7.176136189898322
284,84.9350273169746
285,171.8709760170593
286,222.56707594585032
287,129.5159020653115
288,49.433646980409016
289,0.5404019658376628
290,140.8481223319166
291,22.26731728749137
292,140.39270268156312
293,138.49482651758672
294,140.9750487410501
295,12.959748520675229
296,141.00799950218894
297,140.791433385016
298,131.3347505819041
299,139.40910524079152
300,71.12253743090538
301,99.0208450191739
302,125.26252441905929
303,100.17327810482418
304,0.7862787004381323
305,1.3593603374261862
306,141.00702980854248
307,79.89990497463639
308,139.9120430576957
309,141.02700963833033
310,124.67399192435029
311,5.678932531839435
312,92.39699550339205
313,125.82378853038037
314,159.52854733689253
315,140.67506673191403
316,140.93830704383188
317,139.98041158994397
318,140.6173971144552
319,121.26634436311488
320,103.97425432263465
321,2.5259150486509494
322,147.06772295169372
323,140.7745047315248
324,126.32462702150656
325,101.18863557927412
326,141.01436245358596
327,6.987127470141274
328,81.20500694377024
329,0.5822209925027371
330,120.90768493440011
331,125.4701976384029
332,140.63690625534994
333,58.231284336811214
334,124.21265252240428
335,105.92702261427391
336,140.70530509539745
337,115.6785000747617
338,125.20811592226691
339,14.0874678318078
340,140.99319326840077
341,0.7159272310249576
342,68.17470924329282
343,137.61410611965272
344,140.68056081647572
345,125.27030895449992
346,140.68095443276806
347,197.57368304481906
348,117.381675894801
349,140.6987688228991
350,140.6744464593964
351,10.59676724179875
352,140.67606442212912
353,143.9998765690119
354,39.87193724912079
355,121.45165677807928
356,99.70229946927856
357,117.39093749622278
358,140.73094550045556
359,140.70884536427067
360,55.92959230521802
361,124.51123825957734
362,109.2785659864636
363,136.1475740438402
364,140.6995867465846
365,118.1148208896741
366,137.05930337950204
367,55.264488261324544
368,140.59558102496092
369,123.56757641749532
370,61.86782786033929
371,144.09146856179262
372,19.21605436075254
373,140.82688626940978
374,42.123291354023515
375,122.06202948632864
376,141.32346039321376
377,49.48882019668298
378,113.46696665844176
379,140.7343297333849
380,121.56210059048817
381,122.74954057390536
382,135.6290029614975
383,131.7954759721902
384,123.56956564803136
385,140.70151987197326
386,124.71546426524634
387,9.241507402846162
388,122.85664158339624
389,102.3487441747649
390,130.33203136727542
391,140.9926354789642
392,2.1643313621171267
393,83.16864689508859
394,139.87060028979025
395,52.915417923724796
396,111.76753902318944
397,82.64858118383339
398,86.01364966991348
399,1.6256131196879204
400,53.58104643027797
401,2.6977982763084274
402,125.31291944258165
403,105.52095304052631
404,0.693111828607492
405,1.3219851373132172
406,1.8350396649787442
407,110.80738655230178
408,76.77865795202797
409,20.531834403949976
410,136.47187362571938
411,122.62244160918426
412,42.07237550595624
413,140.80640162142845
414,64.1696748305942
415,128.12047980666125
416,27.602416521432144
417,128.91977260100145
418,98.17525979709411
419,140.81283899282968
420,141.0107238078865
421,139.62635533546063
422,125.1762007668604
423,123.36032901233928
424,122.99233919429363
425,140.6762439912168
426,120.07401532983917
427,92.73752260234947
428,120.85712330813055
429,140.68367336536863
430,141.04337410092575
431,125.16649311631964
432,79.97936616533646
433,140.9837125787985
434,122.82496481596307
435,118.29653920637487
436,141.0292007768307
437,140.66964723154018
438,2.2488638412454334
439,0.9319338241682197
440,122.42084834242519
441,29.78318943702433
442,27.985402268198257
443,140.68012143763394
444,71.45646178303114
445,14.893038323272203
446,89.5862268092897
447,140.74631286623836
448,140.35734804098306
449,63.2961837725132
450,132.91263449805444
451,118.25092980295838
452,69.50317712056734
453,115.57388575483046
454,26.782328568277546
455,62.97910965668248
456,124.8026151870398
457,94.16184934025742
458,3.5926922422438716
459,141.0173169102051
460,106.47619623834464
461,134.18328556911615
462,140.66075856430572
463,34.32020696740501
464,139.91507544750266
465,141.39322840523153
466,1.426747987007996
467,157.9608017688629
468,140.74251968422183
469,112.8912464228853
470,125.24670888790878
471,55.66813711563812
472,87.85543036477334
473,72.93712707969041
474,54.09546585831245
475,140.920840588858
